time [s];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];Solar AEP costs [EUR];Solar Marktprämie [EUR];Wind offshore AEP costs [EUR];Wind offshore Marktprämie [EUR];Wind onshore AEP costs [EUR];Wind onshore Marktprämie [EUR];Aluminium AEP costs [EUR];Steel AEP costs [EUR];Cement AEP costs [EUR];Paper AEP costs [EUR];Chlorine AEP costs [EUR];Gas AEP costs [EUR];
840;0.0;-13.003643798040454;0.0;-52.10643870486182;0.0;0.0;0.0;0.0;4.007064443945616;-0.0;0.0;-2.3332746536866614e-07;1354.6930094730674;-4.199889071387861e-06;6730.342840769193;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
1740;0.0;-44.31409363875207;0.0;329.7129491557847;0.0;0.0;0.0;0.0;-7.44036314594631;0.0;0.0;-3.606634997651691e-07;725.1004074190007;1.0819937795157852e-06;5764.612250348497;0.0;0.0;0.0;0.0;0.0;0.0
2640;0.0;-74.52306688863531;0.0;1232.746767174439;0.0;0.0;0.0;0.0;-16.541814751352263;0.0;0.0;-5.515496092605035e-07;723.5022642085011;9.927902999332862e-06;5976.235313310748;0.0;0.0;0.0;0.0;0.0;0.0
3540;0.0;-103.40215037880145;0.0;3045.191830901295;0.0;0.0;0.0;0.0;-29.449985515248933;0.0;0.0;1.4701915173431436e-06;689.9412566975009;2.2053073330153437e-06;6058.257494237749;0.0;0.0;0.0;0.0;0.0;0.0
4440;0.0;-132.77928408322234;0.0;5425.916923068705;0.0;0.0;0.0;0.0;-40.86418269636017;0.0;0.0;-3.0098221192340854e-06;653.4122689255008;-1.9062139840608607e-05;6185.231331799752;0.0;0.0;0.0;0.0;0.0;0.0
5340;0.0;-161.21985022793635;0.0;8405.085871256351;0.0;0.0;0.0;0.0;-52.134311372781;0.0;0.0;5.152746313558364e-06;654.5537997255008;-4.895105775982452e-05;6393.643563063507;0.0;0.0;0.0;0.0;0.0;0.0
6240;0.0;-182.44932591595037;0.0;11075.723109086506;0.0;0.0;0.0;0.0;-60.70574968410024;0.0;0.0;0.0;655.4670244560009;3.750006726477294e-05;6557.97981783125;0.0;0.0;0.0;0.0;0.0;0.0
7140;0.0;-203.54332048872698;0.0;14118.850864500922;0.0;0.0;0.0;0.0;-69.3653362370242;0.0;0.0;1.617431784475426e-06;655.6801102053344;-1.490350432874328e-05;6590.127063448922;0.0;0.0;0.0;0.0;0.0;0.0
8040;0.0;-163.4569587158276;0.0;11441.987110107933;0.0;-69.19931909335902;0.0;-6919.931909335902;-19.436635208617933;0.0;0.0;-8.771528898044841e-07;591.3434305163344;-1.9459846007547008e-05;6617.759685001923;0.0;0.0;0.0;0.0;0.0;0.0
8940;0.0;-185.90100491837893;0.0;12220.379744880702;0.0;-42.51243299419894;0.0;-3826.1189694779064;-36.750293030550964;0.0;0.0;-1.2136823275657938e-07;547.9652574797672;-1.0194944797624036e-05;6670.2422042905;0.0;0.0;0.0;0.0;0.0;0.0
9840;0.0;-205.07363591481044;0.0;14224.69906048386;0.0;-37.58830635516571;0.0;-3382.947571964915;-44.678417172054274;0.0;0.0;1.0406333022595675e-06;545.4082283188341;-2.98067874069076e-05;6595.128179700583;0.0;0.0;0.0;0.0;0.0;0.0
10740;0.0;-181.4394439994368;0.0;12700.761079960575;0.0;-74.47019390886966;0.0;-7447.019390886961;-20.529674974398784;0.0;0.0;5.16332227838126e-07;568.7106784975006;-1.2908347960144021e-05;6677.364415582245;0.0;0.0;0.0;0.0;0.0;0.0
11640;0.0;-185.5241303585392;0.0;11131.44782151235;0.0;-61.064111547093866;0.0;-6106.411154709387;-20.378249295138723;0.0;0.0;2.0403628439475846e-06;614.1436070525006;1.4792601623343054e-05;6877.311723355501;0.0;0.0;0.0;0.0;0.0;0.0
12540;0.0;-193.08995298167693;0.0;13394.203514890187;0.0;-51.06595629444254;0.0;-5106.595629444252;-33.943916860408066;0.0;0.0;-1.6968013808433966e-06;618.0248119535008;1.951323902821132e-05;6885.484752054504;0.0;0.0;0.0;0.0;0.0;0.0
13440;0.0;-179.06320567734917;0.0;10743.79234064095;0.0;-60.55520040953919;0.0;-6055.520040953919;-19.565576686070642;0.0;0.0;4.907689047820304e-07;616.8832810630006;-1.0306151463946438e-05;7010.415333093506;0.0;0.0;0.0;0.0;0.0;0.0
14340;0.0;-174.9912714075646;0.0;10385.44097675955;0.0;-50.3759701243727;0.0;-5037.597012437271;-23.729464530737598;0.0;0.0;-1.7808192806620808e-06;614.6002193725008;-2.7305908234062465e-05;7097.107815240999;0.0;0.0;0.0;0.0;0.0;0.0
15240;0.0;-168.99080784784874;0.0;10026.360916624146;0.0;-40.894687676967656;0.0;-3680.5218909270893;-30.234766865758658;0.0;0.0;-7.55917007380743e-07;586.9751723835008;-2.2677441471069198e-06;7402.136921328007;0.0;0.0;0.0;0.0;0.0;0.0
16140;0.0;-156.6956118405273;0.0;7834.7805920263645;0.0;-38.225716669611785;0.0;-3440.31450026506;-22.544819109073128;0.0;0.0;2.826652684080214e-06;597.2489502170008;1.469859807053674e-05;7532.321591914505;0.0;0.0;0.0;0.0;0.0;0.0
