;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
83965;2019-01-23;2019-01-23;aFRR;NEG_00_04;0.0;42.0;GRID_TO_PROVIDER;4;4;DE;
83966;2019-01-23;2019-01-23;aFRR;NEG_00_04;0.0;37.5;GRID_TO_PROVIDER;5;5;DE;
83967;2019-01-23;2019-01-23;aFRR;NEG_00_04;0.0;67.74;GRID_TO_PROVIDER;9;8;DE;
83968;2019-01-23;2019-01-23;aFRR;NEG_00_04;0.0;49.0;GRID_TO_PROVIDER;10;10;DE;
83969;2019-01-23;2019-01-23;aFRR;NEG_00_04;2.0;32.0;GRID_TO_PROVIDER;6;6;DE;
83970;2019-01-23;2019-01-23;aFRR;NEG_00_04;2.7;10.01;GRID_TO_PROVIDER;5;5;DE;
83971;2019-01-23;2019-01-23;aFRR;NEG_00_04;2.7;10.01;GRID_TO_PROVIDER;5;5;DE;
83972;2019-01-23;2019-01-23;aFRR;NEG_00_04;5.0;24.0;PROVIDER_TO_GRID;5;5;DE;
83973;2019-01-23;2019-01-23;aFRR;NEG_00_04;5.0;50.0;GRID_TO_PROVIDER;6;5;DE;
83974;2019-01-23;2019-01-23;aFRR;NEG_00_04;6.49;0.0;PROVIDER_TO_GRID;5;5;DE;
83975;2019-01-23;2019-01-23;aFRR;NEG_00_04;7.25;0.0;PROVIDER_TO_GRID;17;17;DE;
83976;2019-01-23;2019-01-23;aFRR;NEG_00_04;7.25;10.04;GRID_TO_PROVIDER;2;2;DE;
83977;2019-01-23;2019-01-23;aFRR;NEG_00_04;7.25;10.04;GRID_TO_PROVIDER;3;3;DE;
83978;2019-01-23;2019-01-23;aFRR;NEG_00_04;7.25;10.04;GRID_TO_PROVIDER;4;4;DE;
83979;2019-01-23;2019-01-23;aFRR;NEG_00_04;7.5;0.0;PROVIDER_TO_GRID;10;10;DE;
83980;2019-01-23;2019-01-23;aFRR;NEG_00_04;7.98;0.0;PROVIDER_TO_GRID;1;1;DE;
83981;2019-01-23;2019-01-23;aFRR;NEG_00_04;8.0;1.01;GRID_TO_PROVIDER;5;5;DE;
83982;2019-01-23;2019-01-23;aFRR;NEG_00_04;8.0;10.0;GRID_TO_PROVIDER;6;6;DE;
83983;2019-01-23;2019-01-23;aFRR;NEG_00_04;8.0;10.0;GRID_TO_PROVIDER;5;5;DE;
83984;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.0;11.87;PROVIDER_TO_GRID;5;5;DE;
83985;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.0;37.0;PROVIDER_TO_GRID;5;5;DE;
83986;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.05;11.925;PROVIDER_TO_GRID;5;5;DE;
83987;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.1;11.981;PROVIDER_TO_GRID;5;5;DE;
83988;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.15;12.036;PROVIDER_TO_GRID;5;5;DE;
83989;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.2;12.091;PROVIDER_TO_GRID;5;5;DE;
83990;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.25;12.146;PROVIDER_TO_GRID;5;5;DE;
83991;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.29;12.202;PROVIDER_TO_GRID;5;5;DE;
83992;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.34;12.257;PROVIDER_TO_GRID;5;5;DE;
83993;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.39;12.312;PROVIDER_TO_GRID;5;5;DE;
83994;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.44;12.368;PROVIDER_TO_GRID;5;5;DE;
83995;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.49;12.423;PROVIDER_TO_GRID;5;5;DE;
83996;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.54;12.478;PROVIDER_TO_GRID;5;5;DE;
83997;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.59;12.534;PROVIDER_TO_GRID;5;5;DE;
83998;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.64;12.589;PROVIDER_TO_GRID;5;5;DE;
83999;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.69;12.644;PROVIDER_TO_GRID;5;5;DE;
84000;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.74;12.699;PROVIDER_TO_GRID;5;5;DE;
84001;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.79;12.755;PROVIDER_TO_GRID;5;5;DE;
84002;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.83;12.81;PROVIDER_TO_GRID;5;5;DE;
84003;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.87;12.1;PROVIDER_TO_GRID;5;5;DE;
84004;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.88;12.865;PROVIDER_TO_GRID;5;5;DE;
84005;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.9;12.151;PROVIDER_TO_GRID;5;5;DE;
84006;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.93;12.921;PROVIDER_TO_GRID;5;5;DE;
84007;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.94;12.202;PROVIDER_TO_GRID;5;5;DE;
84008;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.97;12.254;PROVIDER_TO_GRID;5;5;DE;
84009;2019-01-23;2019-01-23;aFRR;NEG_00_04;9.98;12.976;PROVIDER_TO_GRID;5;5;DE;
84010;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.0;1.02;GRID_TO_PROVIDER;5;5;DE;
84011;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.0;25.0;GRID_TO_PROVIDER;5;5;DE;
84012;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.0;25.0;GRID_TO_PROVIDER;5;5;DE;
84013;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.0;12.305;PROVIDER_TO_GRID;5;5;DE;
84014;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.03;13.031;PROVIDER_TO_GRID;5;5;DE;
84015;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.04;12.356;PROVIDER_TO_GRID;5;5;DE;
84016;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.06;38.6;PROVIDER_TO_GRID;23;23;DE;
84017;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.07;12.407;PROVIDER_TO_GRID;5;5;DE;
84018;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.08;13.086;PROVIDER_TO_GRID;5;5;DE;
84019;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.1;12.459;PROVIDER_TO_GRID;5;5;DE;
84020;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.13;13.142;PROVIDER_TO_GRID;5;5;DE;
84021;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.14;12.51;PROVIDER_TO_GRID;5;5;DE;
84022;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.17;12.561;PROVIDER_TO_GRID;5;5;DE;
84023;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.18;13.197;PROVIDER_TO_GRID;5;5;DE;
84024;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.2;12.612;PROVIDER_TO_GRID;5;5;DE;
84025;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.23;12.663;PROVIDER_TO_GRID;5;5;DE;
84026;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.23;13.252;PROVIDER_TO_GRID;5;5;DE;
84027;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.27;12.715;PROVIDER_TO_GRID;5;5;DE;
84028;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.28;13.308;PROVIDER_TO_GRID;5;5;DE;
84029;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.3;12.766;PROVIDER_TO_GRID;5;5;DE;
84030;2019-01-23;2019-01-23;aFRR;NEG_00_04;10.33;12.817;PROVIDER_TO_GRID;5;5;DE;
