;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
65105;2019-01-18;2019-01-18;aFRR;NEG_00_04;0.0;99.0;GRID_TO_PROVIDER;9;9;DE;
65106;2019-01-18;2019-01-18;aFRR;NEG_00_04;0.0;120.0;GRID_TO_PROVIDER;40;40;DE;
65107;2019-01-18;2019-01-18;aFRR;NEG_00_04;5.0;1.0;PROVIDER_TO_GRID;5;5;DE;
65108;2019-01-18;2019-01-18;aFRR;NEG_00_04;7.24;150.0;GRID_TO_PROVIDER;6;6;AT;
65109;2019-01-18;2019-01-18;aFRR;NEG_00_04;8.88;11.87;PROVIDER_TO_GRID;5;5;DE;
65110;2019-01-18;2019-01-18;aFRR;NEG_00_04;8.91;33.0;PROVIDER_TO_GRID;5;5;DE;
65111;2019-01-18;2019-01-18;aFRR;NEG_00_04;9.0;14.0;PROVIDER_TO_GRID;5;5;DE;
65112;2019-01-18;2019-01-18;aFRR;NEG_00_04;9.6;140.0;GRID_TO_PROVIDER;10;10;AT;
65113;2019-01-18;2019-01-18;aFRR;NEG_00_04;9.8;11.935;PROVIDER_TO_GRID;5;5;DE;
65114;2019-01-18;2019-01-18;aFRR;NEG_00_04;10.72;12.0;PROVIDER_TO_GRID;5;5;DE;
65115;2019-01-18;2019-01-18;aFRR;NEG_00_04;11.63;12.064;PROVIDER_TO_GRID;5;5;DE;
65116;2019-01-18;2019-01-18;aFRR;NEG_00_04;12.55;12.129;PROVIDER_TO_GRID;5;5;DE;
65117;2019-01-18;2019-01-18;aFRR;NEG_00_04;13.47;12.194;PROVIDER_TO_GRID;5;5;DE;
65118;2019-01-18;2019-01-18;aFRR;NEG_00_04;14.0;17.0;PROVIDER_TO_GRID;5;5;DE;
65119;2019-01-18;2019-01-18;aFRR;NEG_00_04;14.39;12.259;PROVIDER_TO_GRID;5;5;DE;
65120;2019-01-18;2019-01-18;aFRR;NEG_00_04;15.3;12.324;PROVIDER_TO_GRID;5;5;DE;
65121;2019-01-18;2019-01-18;aFRR;NEG_00_04;16.22;12.389;PROVIDER_TO_GRID;5;5;DE;
65122;2019-01-18;2019-01-18;aFRR;NEG_00_04;17.14;12.453;PROVIDER_TO_GRID;5;5;DE;
65123;2019-01-18;2019-01-18;aFRR;NEG_00_04;17.88;17.49;PROVIDER_TO_GRID;5;5;DE;
65124;2019-01-18;2019-01-18;aFRR;NEG_00_04;18.06;12.518;PROVIDER_TO_GRID;5;5;DE;
65125;2019-01-18;2019-01-18;aFRR;NEG_00_04;18.5;50.45;GRID_TO_PROVIDER;5;5;DE;
65126;2019-01-18;2019-01-18;aFRR;NEG_00_04;18.5;50.45;GRID_TO_PROVIDER;4;4;DE;
65127;2019-01-18;2019-01-18;aFRR;NEG_00_04;18.5;50.45;GRID_TO_PROVIDER;2;2;DE;
65128;2019-01-18;2019-01-18;aFRR;NEG_00_04;18.84;100.0;GRID_TO_PROVIDER;5;5;AT;
65129;2019-01-18;2019-01-18;aFRR;NEG_00_04;18.97;12.583;PROVIDER_TO_GRID;5;5;DE;
65130;2019-01-18;2019-01-18;aFRR;NEG_00_04;19.0;20.1;PROVIDER_TO_GRID;25;25;DE;
65131;2019-01-18;2019-01-18;aFRR;NEG_00_04;19.89;12.648;PROVIDER_TO_GRID;5;5;DE;
65132;2019-01-18;2019-01-18;aFRR;NEG_00_04;20.37;15.0;PROVIDER_TO_GRID;20;20;DE;
65133;2019-01-18;2019-01-18;aFRR;NEG_00_04;20.53;14.643;PROVIDER_TO_GRID;20;20;DE;
65134;2019-01-18;2019-01-18;aFRR;NEG_00_04;20.7;14.286;PROVIDER_TO_GRID;20;20;DE;
65135;2019-01-18;2019-01-18;aFRR;NEG_00_04;20.81;12.713;PROVIDER_TO_GRID;5;5;DE;
65136;2019-01-18;2019-01-18;aFRR;NEG_00_04;20.86;13.929;PROVIDER_TO_GRID;20;20;DE;
65137;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.02;13.571;PROVIDER_TO_GRID;20;20;DE;
65138;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.19;13.214;PROVIDER_TO_GRID;20;20;DE;
65139;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.24;28.74;PROVIDER_TO_GRID;5;5;DE;
65140;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.35;12.857;PROVIDER_TO_GRID;20;20;DE;
65141;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.48;28.45;PROVIDER_TO_GRID;5;5;DE;
65142;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.52;12.5;PROVIDER_TO_GRID;20;20;DE;
65143;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.68;12.143;PROVIDER_TO_GRID;20;20;DE;
65144;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.72;28.15;PROVIDER_TO_GRID;5;5;DE;
65145;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.73;12.778;PROVIDER_TO_GRID;5;5;DE;
65146;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.84;11.786;PROVIDER_TO_GRID;20;20;DE;
65147;2019-01-18;2019-01-18;aFRR;NEG_00_04;21.96;27.86;PROVIDER_TO_GRID;5;5;DE;
65148;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.01;11.429;PROVIDER_TO_GRID;20;20;DE;
65149;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.05;15.0;PROVIDER_TO_GRID;20;20;DE;
65150;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.17;11.071;PROVIDER_TO_GRID;20;20;DE;
65151;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.2;27.56;PROVIDER_TO_GRID;5;5;DE;
65152;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.33;10.714;PROVIDER_TO_GRID;20;20;DE;
65153;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.36;18.75;PROVIDER_TO_GRID;20;20;DE;
65154;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.44;27.26;PROVIDER_TO_GRID;5;5;DE;
65155;2019-01-18;2019-01-18;aFRR;NEG_00_04;22.5;10.357;PROVIDER_TO_GRID;20;20;DE;
