;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
37682;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;8;DE;
37683;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;8;DE;
37684;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;5;5;DE;
37685;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;19;19;DE;
37686;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;5;5;DE;
37687;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;9;9;DE;
37688;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;7;7;DE;
37689;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;700.0;GRID_TO_PROVIDER;7;7;DE;
37690;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.0;1.0;PROVIDER_TO_GRID;5;5;DE;
37691;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.03;289.0;GRID_TO_PROVIDER;21;21;DE;
37692;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.176;309.0;GRID_TO_PROVIDER;15;15;DE;
37693;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.204;269.0;GRID_TO_PROVIDER;30;30;DE;
37694;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.209;349.0;GRID_TO_PROVIDER;12;12;DE;
37695;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.321;319.0;GRID_TO_PROVIDER;9;9;DE;
37696;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.607;299.0;GRID_TO_PROVIDER;15;15;DE;
37697;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.611;249.0;GRID_TO_PROVIDER;30;30;DE;
37698;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.706;329.0;GRID_TO_PROVIDER;15;15;DE;
37699;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.739;369.0;GRID_TO_PROVIDER;15;15;DE;
37700;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.947;379.0;GRID_TO_PROVIDER;19;19;DE;
37701;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.953;339.0;GRID_TO_PROVIDER;15;15;DE;
37702;2019-01-09;2019-01-09;mFRR;NEG_00_04;0.957;359.0;GRID_TO_PROVIDER;15;15;DE;
37703;2019-01-09;2019-01-09;mFRR;NEG_00_04;1.07;259.0;GRID_TO_PROVIDER;30;30;DE;
37704;2019-01-09;2019-01-09;mFRR;NEG_00_04;1.279;279.0;GRID_TO_PROVIDER;30;30;DE;
37705;2019-01-09;2019-01-09;mFRR;NEG_00_04;1.998;50.0;GRID_TO_PROVIDER;9;9;DE;
37706;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.017;990.0;GRID_TO_PROVIDER;5;5;DE;
37707;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.61;454.911;GRID_TO_PROVIDER;6;6;DE;
37708;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.621;454.911;GRID_TO_PROVIDER;5;5;DE;
37709;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.825;990.0;GRID_TO_PROVIDER;5;5;DE;
37710;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.899;454.911;GRID_TO_PROVIDER;5;5;DE;
37711;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.979;454.911;GRID_TO_PROVIDER;6;6;DE;
37712;2019-01-09;2019-01-09;mFRR;NEG_00_04;2.998;100.0;GRID_TO_PROVIDER;5;5;DE;
37713;2019-01-09;2019-01-09;mFRR;NEG_00_04;3.15;454.911;GRID_TO_PROVIDER;6;6;DE;
37714;2019-01-09;2019-01-09;mFRR;NEG_00_04;3.242;454.911;GRID_TO_PROVIDER;5;5;DE;
37715;2019-01-09;2019-01-09;mFRR;NEG_00_04;5.614;800.0;GRID_TO_PROVIDER;5;5;DE;
37716;2019-01-09;2019-01-09;mFRR;NEG_00_04;6.444;800.0;GRID_TO_PROVIDER;5;5;DE;
37717;2019-01-09;2019-01-09;mFRR;NEG_00_04;8.189;645.0;GRID_TO_PROVIDER;5;5;DE;
37718;2019-01-09;2019-01-09;mFRR;NEG_00_04;8.25;990.0;GRID_TO_PROVIDER;5;5;DE;
37719;2019-01-09;2019-01-09;mFRR;NEG_00_04;8.999;990.0;GRID_TO_PROVIDER;5;5;DE;
37720;2019-01-09;2019-01-09;mFRR;NEG_00_04;9.048;645.0;GRID_TO_PROVIDER;5;5;DE;
37721;2019-01-09;2019-01-09;mFRR;NEG_00_04;10.549;495.0;GRID_TO_PROVIDER;5;5;DE;
