time [s];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];
899;1.1392555806041984;-135.278550086891;44.49376380836604;1335.980871664509;0.0;0.0;0.0;0.0;-10.29135154284098
1799;3.5282835692569554;-54.066878533863424;145.3428986283505;-177.31829168517638;0.0;0.0;0.0;0.0;0.6326925605909524
2699;0.6243050978399673;-58.094407015661766;23.912560969258724;-236.9127447816953;0.0;0.0;0.0;0.0;3.7062781638531255
3599;0.22804141770852523;-29.677915462992125;8.641148698268521;-260.5441882600378;0.0;0.0;0.0;0.0;8.553620269289796
4499;1.2549912264171414;-16.664918958273894;49.48359725152791;-80.08703622547017;0.0;0.0;0.0;0.0;1.9859560347370189
5399;0.04226218363068003;-55.27624672983132;1.597510541239706;-184.82054265529595;0.0;0.0;0.0;0.0;3.317215544368319
6299;0.00013410873753934283;-114.30126048293207;0.005069310278987144;73.68329298392919;0.0;0.0;0.0;0.0;-0.6446862304136017
7199;4.255613870207136e-07;-94.23476028974392;1.6086220429382987e-05;-83.15182061090285;0.0;0.0;0.0;0.0;0.8823899444804272
8099;8.804821735528353;-53.44802421320611;381.0771733497075;-266.29909582815185;0.0;0.0;0.0;0.0;-2.571009048442399
8999;0.0785028077422237;-74.95047088461793;2.9674061326560564;-154.39378505361796;0.0;0.0;0.0;0.0;2.022470930181547
9899;0.00024910952381458656;-64.88252763508868;0.009416340000191363;-266.4726029355893;0.0;0.0;0.0;0.0;4.1068715934597995
10799;7.90488348632061e-07;-74.7649221864884;2.988045957829179e-05;42.75048531360598;0.0;0.0;0.0;0.0;-0.5717991057281138
11699;5.738272288549652;-55.75202806620958;245.8727445533365;-470.5054571458725;0.0;0.0;0.0;0.0;4.491418592739932
12599;0.7856367056759936;-43.2921571281186;30.433920407178153;-239.9567514050705;0.0;0.0;0.0;0.0;4.929192719507296
13499;0.005807520873665251;-105.18869715945904;0.21952428902454585;176.22107022091484;0.0;0.0;0.0;0.0;-1.6774647959967603
14399;1.8428751798693927e-05;-162.0297801128458;0.0006966068179906289;444.0292686739951;0.0;0.0;0.0;0.0;-2.7404222574031114
15299;0.2727798144934904;-25.857885071326724;10.821036581311912;-416.0227035318403;0.0;0.0;0.0;0.0;15.837404727592736
16199;43.138100047030164;-0.2135246550092216;2159.347425468234;-3.779386393663221;0.0;0.0;0.0;0.0;50.217573951244255
17099;1.7079603703257518;-17.658403510834688;64.39010596128063;-125.85561573684956;0.0;0.0;0.0;0.0;3.853529913502311
17999;0.0054197958884044965;-57.68898120712049;0.20432630499284923;-107.1579530243896;0.0;0.0;0.0;0.0;1.8541439554488197
18899;2.017572562139675;-21.240388589707216;80.07845566308946;-262.81937957206816;0.0;0.0;0.0;0.0;9.50645959712193
19799;0.10615897123879213;-41.21526697397524;4.002193215702463;-203.2025900263657;0.0;0.0;0.0;0.0;4.8456511583127355
20699;0.000336869616954071;-75.62954806705582;0.012699984559168482;80.7294748010724;0.0;0.0;0.0;0.0;-1.0676056712378597
21599;1.068973611015129e-06;-154.31825177209032;4.030030513527034e-05;657.6333036970107;0.0;0.0;0.0;0.0;-4.261539649399576
22499;0.00023693681158265978;-39.55579429654811;0.008932517796666267;-298.8228140757007;0.0;0.0;0.0;0.0;7.55428317797048
23399;1.3954823564987724e-06;-45.091023195561704;5.2609684840003734e-05;-196.14294356712477;0.0;0.0;0.0;0.0;4.349932273149214
24299;4.428223082931735e-09;-22.822534693390526;1.66944010226526e-07;-227.50640200157773;0.0;0.0;0.0;0.0;9.968498457126367
25199;1.4051886489921873e-11;-18.90077950139199;5.29768809119341e-10;-207.4357119182979;0.0;0.0;0.0;0.0;10.97498184678813
26099;7.096531746327243;-2.268170220585702;298.5959168670308;-40.14661290436692;0.0;0.0;0.0;0.0;53.52733066585588
26999;0.4300396951564032;-3.557962535101526;16.212496507396423;-46.3452929320114;0.0;0.0;0.0;0.0;9.633484573150032
27899;0.0014866039019877065;-28.927081940981935;0.05604496710493664;-203.96448475023496;0.0;0.0;0.0;0.0;5.9
28799;4.717375094927711e-06;-32.90567925668255;0.00017784504107877492;-212.49045800813542;0.0;0.0;0.0;0.0;5.0
29699;1.4969439913678103e-08;-92.29268049595352;5.643478847456632e-07;-305.95703035476595;0.0;0.0;0.0;0.0;3.3150736135944956
30599;4.750186847981674e-11;-100.3209189548123;1.7908204416890918e-09;-385.8862560051581;0.0;0.0;0.0;0.0;0.57
31499;1.507356001350468e-13;-138.46093941159458;5.68273212509128e-12;-133.70859582690434;0.0;0.0;0.0;0.0;0.9656773700590837
32399;4.783226823535771e-16;-132.36988818385842;1.8032765124729843e-14;-76.8946277146524;0.0;0.0;0.0;0.0;0.5809072499014859
33299;1.5178404321802057e-18;-307.3963071939991;5.722258429319355e-17;4936.9847689138705;0.0;0.0;0.0;0.0;-16.060650871118366
34199;4.8164966089941194e-21;-148.39461776161036;1.815819221590786e-19;-296.58084334159696;0.0;-75.0000000000001;0.0;-2858.6425000000386;14.12398998219665
35099;0.1076807967685569;-78.94809451852875;4.264159552034847;-424.4569865747782;0.0;0.0;0.0;0.0;5.329662887179508
35999;0.0003735695813427114;-77.25166972495306;0.014793355421171361;-458.65115059040147;0.0;0.0;0.0;0.0;5.936940608899916
36899;1.185432001686792e-06;-64.06776817912382;4.6943107266797096e-05;-371.39370354352315;0.0;0.0;0.0;0.0;2.16
