time [s];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];Solar AEP costs [EUR];Solar Marktprämie [EUR];Wind offshore AEP costs [EUR];Wind offshore Marktprämie [EUR];Wind onshore AEP costs [EUR];Wind onshore Marktprämie [EUR];Aluminium AEP costs [EUR];Steel AEP costs [EUR];Cement AEP costs [EUR];Paper AEP costs [EUR];Chlorine AEP costs [EUR];Gas AEP costs [EUR];
840;0.0;-14.174362891743398;0.0;-108.61149856888109;0.0;0.0;0.0;0.0;7.662531247323121;-0.0;0.0;-4.0186573137867906e-07;1354.6930094730674;-7.2335740274546335e-06;6730.342840769193;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
1740;0.0;-48.6497147600721;0.0;124.56179138840675;0.0;0.0;0.0;0.0;-2.5603807134885272;0.0;0.0;-1.0390295550145659e-07;725.1004074190007;3.1170981149764406e-07;5764.612250348497;0.0;0.0;0.0;0.0;0.0;0.0
2640;1.0043012196317689;-36.59712400303768;30.12903658895307;-27.279888063243867;0.0;0.0;0.0;0.0;-0.08004840029258747;0.0;0.0;-2.2827294191489815e-08;723.5022642085011;4.1089171067349374e-07;5976.235313310748;0.0;0.0;-2.296166922213938;-0.9982857025833036;-3.882429461865832;-17.381026511863446
3540;3.375757758533979e-05;-26.431912967097237;0.0010127273275601938;-123.87626348836562;0.0;0.0;0.0;0.0;4.686585080807399;-0.0;0.0;-2.3489822492355614e-07;689.9412566975009;-3.5235054197044385e-07;6058.257494237749;-0.0;-0.0;89.36529399496051;41.47322527817221;151.07385736197278;151.07385736197278
4440;-1.067357625414248e-10;-70.54008257520962;-3.202072876242744e-09;737.1064036656333;0.0;0.0;0.0;0.0;-5.2819009096203615;0.0;0.0;-7.935239159827227e-07;653.4122689255008;-5.025633826220674e-06;6185.231331799752;0.0;0.0;-210.37963858532078;-96.8955297760893;-292.5658485411063;-187.11550061349243
5340;2.6969341361109824e-16;-63.027713181679864;8.090802408332947e-15;412.1102584575913;0.0;0.0;0.0;0.0;-6.538556416756979;0.0;0.0;6.844461461434124e-07;654.5537997255008;-6.50223410867246e-06;6393.643563063507;0.0;0.0;-142.7824529438552;-57.975645319968976;-238.7577126799937;-374.03722732606974
6240;-5.882320477196315e-22;-90.67570472481162;-1.764696143158895e-20;1793.2332535708292;0.0;0.0;0.0;0.0;-18.880845669773947;0.0;0.0;0.0;655.4670244560009;6.428626691189001e-06;6557.97981783125;0.0;0.0;-212.54858222912344;-92.28382884383353;-341.9441414413515;-457.4817678696668
7140;1.1226090388949123e-27;-117.27906721559997;3.367827116684737e-26;3272.8012394917164;0.0;0.0;0.0;0.0;-27.906098822180795;0.0;0.0;-105.44827341941712;655.6801102053344;-105.44828003040435;6518.772094507589;0.0;0.0;-562.6554685904902;-252.36400033352723;-928.8613665576903;-1026.3169619303908
8040;-1.8227169596283207e-33;-126.15275718592844;-5.468150878884962e-32;4024.083176598859;0.0;0.0;0.0;0.0;-31.898495652124524;0.0;0.0;-203.24728868916637;591.3434305163344;-203.2473190231911;6583.4798109484145;0.0;0.0;-647.7677587933889;-284.48732898078975;-1074.8698222331889;-1282.6848068900567
8940;2.2310597387711446e-39;-140.52611244122102;6.693179216313434e-38;5235.963009596478;0.0;0.0;0.0;0.0;-37.25971578262058;0.0;0.0;-153.64310259250897;547.9652574797672;-153.64311282062624;6622.319466571547;0.0;0.0;-763.6760231839269;-329.2312663302392;-1281.309797382152;-1624.43975038936
9840;-7.804252542130737e-46;-135.20918880006232;-2.3412757626392204e-44;4895.034046122332;0.0;0.0;0.0;0.0;-36.203412575463034;0.0;0.0;-457.28858954883106;545.4082283188341;-444.4428690581716;6545.973123824138;0.0;0.0;-739.4076035532261;-318.9930934767556;-1240.7076381527418;-1591.976322554733
10740;-6.65507678773143e-51;-145.60331579371535;-1.996523036319429e-49;5716.231159363482;0.0;0.0;0.0;0.0;-39.25893533538754;0.0;0.0;-368.6316269787613;568.7106784975006;-365.68657391010066;6627.4917695139675;0.0;0.0;-809.3873529688201;-347.52795663285923;-1363.6745362693823;-1775.8719412033156
11640;2.936004188496843e-56;-145.81413420015843;8.808012565490528e-55;5711.7293998171535;0.0;0.0;0.0;0.0;-39.171301404681984;0.0;0.0;-383.3700901677313;614.1436070525006;-373.42076967725825;6816.746731796655;0.0;0.0;-804.9528478761516;-345.98611889335564;-1334.6776936198323;-1766.6856565044131
12540;-8.562284452305919e-62;-144.0432400786649;-2.568685335691776e-60;5513.902783642443;0.0;0.0;0.0;0.0;-38.279497049852466;0.0;0.0;-345.23097125018126;618.0248119535008;-345.2309472119696;6834.862528313487;0.0;0.0;-793.143961863275;-340.7870462900907;-1327.0526733213067;-1719.1935333142974
13440;2.064340855349198e-67;-119.89932207857595;6.193022566047593e-66;3730.3031879885784;0.0;0.0;0.0;0.0;-31.11196229736751;0.0;0.0;-410.5549600161658;616.8832810630006;-410.55497264090087;6960.762018633598;0.0;0.0;-471.16884890849116;-206.5583567803398;-793.0433272710412;-960.4669716476515
14340;-4.331997397700343e-73;-135.27891511951745;-1.2995992193101026e-71;4619.5381158009195;0.0;0.0;0.0;0.0;-34.14824927979063;0.0;0.0;-137.62147441868404;614.6002193725008;-137.62151133003147;7047.451008833001;0.0;0.0;-705.7023678637609;-308.56624843393166;-1201.944132266722;-1436.9012337791191
