DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.640;1859.410;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;500.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;500.000;GRID_TO_PROVIDER;3;3;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;250.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;250.000;GRID_TO_PROVIDER;8;8;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;500.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;500.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.690;250.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.700;12.000;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.720;1857.920;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.740;587.632;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.750;4444.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.750;4444.000;GRID_TO_PROVIDER;7;7;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.750;4444.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.750;0.000;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.800;499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.800;214.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.810;11.143;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.840;1862.390;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.840;598.579;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.880;1.333;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.890;5.000;GRID_TO_PROVIDER;15;15;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.920;10.286;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.920;1860.900;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.950;609.526;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.990;5425.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.990;5425.000;GRID_TO_PROVIDER;7;7;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;2.990;5425.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;650.000;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;1442.010;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;16.000;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;60.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;650.000;GRID_TO_PROVIDER;9;9;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;719.000;GRID_TO_PROVIDER;20;20;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;368.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.000;2.667;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.010;60.430;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.030;60.870;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.030;9.429;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.040;1865.380;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.040;494.010;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.040;61.300;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.050;620.474;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.060;61.740;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.070;62.170;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.080;1868.860;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.090;62.610;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.090;15.556;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.100;63.040;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.120;63.480;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.120;250.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.120;1863.890;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.130;4.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.130;63.910;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.140;8.571;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.140;64.350;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.160;64.780;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.160;631.421;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.170;65.220;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.190;65.650;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.190;15.111;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.200;458.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.200;66.090;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.220;66.520;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.230;66.960;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.240;1866.720;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.250;67.390;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.250;7.714;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.250;145.250;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.260;5.333;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.260;67.830;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.260;642.368;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.270;3666.670;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.280;14.667;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.280;68.260;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.290;68.700;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.300;69.130;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.320;1866.010;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.320;546.930;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.320;69.570;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;70.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.330;3499.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.350;70.430;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.360;70.870;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.360;6.857;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.370;653.316;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.380;14.222;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.380;71.300;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.380;6.667;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.390;71.740;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.400;299.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.400;658.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.410;72.170;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.420;72.610;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.430;73.040;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.440;787.030;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.450;73.480;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.460;73.910;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.470;13.778;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.470;6.000;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.470;664.263;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.480;74.350;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.490;74.780;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.500;0.000;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.510;8.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.510;75.220;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.520;75.650;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.520;1867.430;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.540;76.090;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.540;250.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.550;76.520;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.560;493.030;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.570;13.333;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.570;76.960;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.580;675.211;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.580;77.390;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.580;5.143;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.590;77.830;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.600;866.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.600;1866.870;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.610;78.260;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.610;250.000;GRID_TO_PROVIDER;6;6;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.620;78.700;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.640;79.130;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.640;9.333;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.650;79.570;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.660;12.889;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.670;532.333;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.670;80.000;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.680;80.430;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.680;686.158;GRID_TO_PROVIDER;10;10;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.690;4.286;PROVIDER_TO_GRID;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.690;0.417;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.700;80.870;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.710;81.300;GRID_TO_PROVIDER;5;5;DE;
23.11.2019;23.11.2019;aFRR;NEG_00_04;3.720;81.740;GRID_TO_PROVIDER;5;5;DE;
