DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;2000.000;GRID_TO_PROVIDER;9;9;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;7140.000;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;250.000;GRID_TO_PROVIDER;40;40;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;38.050;GRID_TO_PROVIDER;3;3;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;0.000;PROVIDER_TO_GRID;1;1;AT;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;3600.000;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;9878.000;GRID_TO_PROVIDER;2;2;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;10.270;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;2899.000;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.000;219.030;GRID_TO_PROVIDER;8;8;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.120;12.030;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.280;11.940;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.400;12.620;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.520;12.620;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.680;8.310;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.800;4.390;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;0.920;13.210;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.000;4.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.000;12.100;PROVIDER_TO_GRID;6;6;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.000;21.100;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.000;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.080;5.860;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.170;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.200;19.090;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.330;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.360;12.620;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.470;3000.000;GRID_TO_PROVIDER;6;6;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.480;18.800;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.500;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.600;14.190;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.670;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.760;14.190;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.830;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;1.880;16.150;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.000;4.390;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.000;5.000;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.000;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.000;15.000;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.130;14.375;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.150;3666.670;GRID_TO_PROVIDER;6;6;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.160;19.190;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.240;5425.000;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.240;5425.000;GRID_TO_PROVIDER;9;9;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.240;5425.000;GRID_TO_PROVIDER;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.250;13.750;PROVIDER_TO_GRID;5;5;DE;
18.11.2019;18.11.2019;aFRR;NEG_00_04;2.280;18.600;GRID_TO_PROVIDER;5;5;DE;
