time [s];open loop FRCE [MW];aFRR P [MW];AEP [EUR/MWh];ARCELOR sb_P [MW];ARGE Netz sb_P [MW];AURUBIS sb_P [MW];TRIMET sb_P [MW];
0;87.16979999300008;0.0;0.0;0.0;0.0;0.0;26.44999999999999
1;60.71579999299996;0.0;0.0;0.0;0.0;0.0;26.44999999999999
2;60.71189999300003;0.0;0.0;0.0;0.0;0.0;26.44999999999999
3;60.708859992999976;0.0;0.0;0.0;0.0;0.0;26.44999999999999
4;60.70582999300012;0.0;0.0;0.0;0.0;0.0;26.44999999999999
5;48.91496999300006;0.0;0.0;0.0;0.0;0.0;26.44999999999999
6;48.90802999299984;0.0;0.0;0.0;0.0;0.0;26.44999999999999
7;48.908309993000046;0.0;0.0;0.0;0.0;0.0;26.44999999999999
8;48.9087399930001;0.0;0.0;0.0;0.0;0.0;26.44999999999999
9;-79.26054000700009;0.0;0.0;0.0;0.0;-0.10188;-33.55000000000001
10;-19.156920006999933;0.0;0.0;0.0;0.0;-0.20376;-33.55000000000001
11;-19.04990000699995;0.0;0.0;0.0;0.0;-0.30564;-33.55000000000001
12;-18.952200007000087;0.0;0.0;0.0;0.0;-0.40752;-33.55000000000001
13;-18.854650007000068;0.0;0.0;0.0;0.0;-0.5094;-33.55000000000001
14;-21.054770006999973;0.0;0.0;0.0;0.0;-0.6112799999999999;-33.55000000000001
15;-20.95484000700005;0.0;0.0;0.0;0.0;-0.7131599999999999;-33.55000000000001
16;-20.86690000699987;0.0;0.0;0.0;0.0;-0.8150399999999999;-33.55000000000001
17;-22.261220006999913;0.0;0.0;0.0;0.0;-0.9169199999999998;-33.55000000000001
18;-22.16096000699992;0.0;0.0;0.0;0.0;-1.0188;-33.55000000000001
19;-22.060590006999973;0.0;0.0;0.0;0.0;-1.12068;-33.55000000000001
20;-21.955510006999866;0.0;0.0;0.0;0.0;-1.2225599999999999;-33.55000000000001
21;-18.840380006999894;0.0;0.0;0.0;0.0;-1.3244399999999998;-33.55000000000001
22;-18.727750006999976;0.0;0.0;0.0;0.0;-1.4263199999999998;-33.55000000000001
23;-18.61504000700004;0.0;0.0;0.0;0.0;-1.5281999999999998;-33.55000000000001
24;-18.506590007000028;0.0;0.0;0.0;0.0;-1.6300799999999998;-33.55000000000001
25;-23.04421000700014;0.0;0.0;0.0;0.0;-1.7319599999999997;-33.55000000000001
26;-22.956260006999983;0.0;0.0;0.0;0.0;-1.8338399999999997;-33.55000000000001
27;-22.86868000700003;0.0;0.0;0.0;0.0;-1.9357199999999997;-33.55000000000001
28;-22.76901000700014;0.0;0.0;0.0;0.0;-2.0376;-33.55000000000001
29;-21.638090007000017;0.0;0.0;0.0;0.0;-2.13948;-33.55000000000001
30;-21.525020007000073;8.973361763985304;58.193918947760416;0.0;0.0;-2.24136;-33.55000000000001
31;-21.411650006999977;6.76291941100294;58.19391894776041;0.0;0.0;-2.1540299999999997;0.0
32;-55.0250700070001;7.119669705079419;58.19391894776041;0.0;0.0;-2.0666999999999995;0.0
33;-52.36950000700014;7.4764855873911795;58.19391894776041;0.0;0.0;-1.9793699999999996;0.0
34;-52.444270007000014;7.833284616761783;58.193918947760416;0.0;0.0;-1.8920399999999997;0.0
35;-52.53457000699991;6.976612734367659;58.193918947760416;0.0;0.0;-1.8047099999999998;0.0
36;-52.62536000699981;7.263633440208814;58.193918947760416;0.0;0.0;-1.71738;0.0
37;-49.23640000699998;7.551356557814716;58.19391894776041;0.0;0.0;-1.63005;0.0
38;-49.327440006999936;7.839096763655899;58.193918947760416;0.0;0.0;-1.54272;0.0
39;-49.41697000699983;-5.067101236385297;63.353777840418594;0.0;0.0;-1.4553900000000002;0.0
40;-49.50647000699981;0.653797645926482;64.82666087627166;0.0;0.0;-1.3680600000000003;0.0
41;-48.21304000700003;0.5521266458853038;65.4;0.0;0.0;-1.2807300000000004;0.0
42;-48.2964700070001;0.4501257634911715;65.4;0.0;0.0;-1.1934000000000005;0.0
43;-48.377790007000044;0.34868414580293816;65.4;0.0;0.0;-1.1060700000000006;0.0
44;-48.45906000699988;0.011291498702947322;65.4;0.0;0.0;-1.0187400000000006;0.0
45;-46.187570006999955;-0.10227317780882483;65.4;0.0;0.0;-0.9314100000000006;0.0
46;-46.27836000699986;-0.21648429549704185;65.4;0.0;0.0;-0.8440800000000006;0.0
47;-46.374260006999826;-0.4827637073029276;65.4;0.0;0.0;-0.7567500000000006;0.0
48;-46.47033000699981;-0.6033911779323402;65.4;0.0;0.0;-0.6694200000000006;0.0
49;-37.373560007000094;-0.723417560326463;65.4;0.0;0.0;-0.5820900000000006;0.0
50;-37.466740007000105;-0.8423686780146866;65.4;0.0;0.0;-0.49476000000000053;0.0
51;-37.55887000700004;-0.6508435898205707;65.4;0.0;0.0;-0.4074300000000005;0.0
52;-37.65096000700007;-0.7500750898617552;65.4;0.0;0.0;-0.3201000000000005;0.0
53;-30.85544000699988;-0.8486358251970554;65.4;0.0;0.0;-0.23277000000000048;0.0
54;-30.95100000700002;-0.9469720899441132;65.4;0.0;0.0;-0.14544000000000046;0.0
55;-31.044460007000005;-1.522942325279419;65.4;0.0;0.0;-0.05811000000000045;0.0
56;-31.137860006999915;-1.6494428253205795;65.4;0.0;0.0;0.0;0.0
57;-29.214060006999944;-1.775464060655878;65.4;0.0;0.0;0.0;0.0
58;-29.200520007000023;-1.8997255606970667;65.4;0.0;0.0;0.0;0.0
59;-29.190910006999957;-1.91724267838529;65.4;0.0;0.0;0.0;0.0
60;-29.18137995500001;-2.0328860019558848;65.4;0.0;0.0;0.0;0.0
