,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
116115,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,500.0,GRID_TO_PROVIDER,9,0,DE,
116116,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116117,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116118,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116119,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,6,0,DE,
116120,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116121,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116122,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116123,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,0,DE,
116124,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,110.0,GRID_TO_PROVIDER,5,5,DE,
116125,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,170.0,GRID_TO_PROVIDER,6,0,DE,
116126,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,120.0,GRID_TO_PROVIDER,5,0,DE,
116127,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,120.0,GRID_TO_PROVIDER,5,0,DE,
116128,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,499.0,GRID_TO_PROVIDER,15,0,DE,
116129,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,499.0,GRID_TO_PROVIDER,6,0,DE,
116130,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,5,0,DE,
116131,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,5,0,DE,
116132,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,2,0,DE,
116133,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,0,DE,
116134,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,0,DE,
116135,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,0,DE,
116136,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,175.5,GRID_TO_PROVIDER,9,0,DE,
116137,2019-01-25,2019-01-25,mFRR,NEG_00_04,0.0,188.5,GRID_TO_PROVIDER,5,0,DE,
