;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
73601;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;260.0;GRID_TO_PROVIDER;5;0;DE;
73602;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;452.0;GRID_TO_PROVIDER;5;0;DE;
73603;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;248.1;GRID_TO_PROVIDER;7;0;DE;
73604;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;130.0;GRID_TO_PROVIDER;5;5;DE;
73605;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;130.0;GRID_TO_PROVIDER;5;5;DE;
73606;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;130.0;GRID_TO_PROVIDER;5;5;DE;
73607;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;165.1;GRID_TO_PROVIDER;5;0;DE;
73608;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;188.5;GRID_TO_PROVIDER;8;0;DE;
73609;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;242.74;GRID_TO_PROVIDER;5;0;DE;
73610;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;451.26;GRID_TO_PROVIDER;5;0;DE;
73611;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73612;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73613;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73614;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73615;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73616;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;1000.0;GRID_TO_PROVIDER;3;0;DE;
73617;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;248.0;GRID_TO_PROVIDER;10;0;DE;
73618;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;311.0;GRID_TO_PROVIDER;10;0;DE;
73619;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;248.0;GRID_TO_PROVIDER;10;0;DE;
73620;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;311.1;GRID_TO_PROVIDER;5;0;DE;
73621;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;311.0;GRID_TO_PROVIDER;10;0;DE;
73622;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;311.0;GRID_TO_PROVIDER;5;0;DE;
73623;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;311.0;GRID_TO_PROVIDER;5;0;DE;
73624;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;248.05;GRID_TO_PROVIDER;8;0;DE;
73625;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;311.0;GRID_TO_PROVIDER;5;0;DE;
73626;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;1979.0;GRID_TO_PROVIDER;5;0;DE;
73627;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73628;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73629;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;5;0;DE;
73630;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;247.07;GRID_TO_PROVIDER;2;0;DE;
73631;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;12.0;PROVIDER_TO_GRID;5;5;DE;
73632;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;0;DE;
73633;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;0;DE;
73634;2019-02-16;2019-02-16;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;5;0;DE;
