;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
9244;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.0;GRID_TO_PROVIDER;5;5;DE;
9245;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;6;0;DE;
9246;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.42;GRID_TO_PROVIDER;4;4;DE;
9247;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;0;DE;
9248;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.0;GRID_TO_PROVIDER;9;9;DE;
9249;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;495.0;GRID_TO_PROVIDER;5;0;DE;
9250;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;154.27;GRID_TO_PROVIDER;5;5;DE;
9251;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;990.0;GRID_TO_PROVIDER;5;0;DE;
9252;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;100.0;GRID_TO_PROVIDER;1;1;DE;
9253;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;24;0;DE;
9254;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;256.3;GRID_TO_PROVIDER;5;0;DE;
9255;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.1;GRID_TO_PROVIDER;5;5;DE;
9256;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;4;0;DE;
9257;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.0;GRID_TO_PROVIDER;5;5;DE;
9258;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.0;GRID_TO_PROVIDER;5;5;DE;
9259;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;3;0;DE;
9260;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;5;0;DE;
9261;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;5;0;DE;
9262;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;60.8;GRID_TO_PROVIDER;5;5;DE;
9263;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;990.0;GRID_TO_PROVIDER;5;0;DE;
9264;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;255.1;GRID_TO_PROVIDER;5;5;DE;
9265;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;645.0;GRID_TO_PROVIDER;5;0;DE;
9266;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;5;0;DE;
9267;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;255.0;GRID_TO_PROVIDER;5;5;DE;
9268;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;990.0;GRID_TO_PROVIDER;5;0;DE;
9269;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;800.0;GRID_TO_PROVIDER;5;0;DE;
9270;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;5;0;DE;
9271;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;645.0;GRID_TO_PROVIDER;5;0;DE;
9272;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;800.0;GRID_TO_PROVIDER;5;0;DE;
9273;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;6;0;DE;
9274;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;0;DE;
9275;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;188.0;GRID_TO_PROVIDER;5;5;DE;
9276;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;279.0;GRID_TO_PROVIDER;5;0;DE;
9277;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;248.1;GRID_TO_PROVIDER;5;5;DE;
9278;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;255.0;GRID_TO_PROVIDER;10;10;DE;
9279;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;625.0;GRID_TO_PROVIDER;5;0;DE;
9280;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;447.0;GRID_TO_PROVIDER;8;0;DE;
9281;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;332.0;GRID_TO_PROVIDER;5;0;DE;
9282;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;495.0;GRID_TO_PROVIDER;5;0;DE;
9283;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.0;990.0;GRID_TO_PROVIDER;5;0;DE;
9284;2019-04-03;2019-04-03;mFRR;NEG_00_04;0.32;312.5;GRID_TO_PROVIDER;6;0;DE;
9285;2019-04-03;2019-04-03;mFRR;NEG_00_04;1.28;99.0;GRID_TO_PROVIDER;5;5;DE;
9286;2019-04-03;2019-04-03;mFRR;NEG_00_04;1.68;160.0;GRID_TO_PROVIDER;7;7;DE;
9287;2019-04-03;2019-04-03;mFRR;NEG_00_04;1.815;434.504;GRID_TO_PROVIDER;5;0;DE;
9288;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.113;434.504;GRID_TO_PROVIDER;6;0;DE;
9289;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.2;375.0;GRID_TO_PROVIDER;5;0;DE;
9290;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.25;101.0;GRID_TO_PROVIDER;18;18;DE;
9291;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.25;100.0;GRID_TO_PROVIDER;20;20;DE;
9292;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.31;434.504;GRID_TO_PROVIDER;5;0;DE;
9293;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.37;40.939;GRID_TO_PROVIDER;8;8;DE;
9294;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.435;434.504;GRID_TO_PROVIDER;6;0;DE;
9295;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.458;434.504;GRID_TO_PROVIDER;5;0;DE;
9296;2019-04-03;2019-04-03;mFRR;NEG_00_04;2.9;12.0;PROVIDER_TO_GRID;5;5;DE;
9297;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9298;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9299;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9300;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;4.0;GRID_TO_PROVIDER;8;8;DE;
9301;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9302;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9303;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9304;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9305;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9306;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9307;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;9;0;DE;
9308;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9309;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9310;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9311;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9312;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9313;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;8;0;DE;
9314;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9315;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9316;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9317;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;7;0;DE;
9318;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9319;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9320;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9321;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9322;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;3.0;PROVIDER_TO_GRID;8;8;DE;
9323;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9324;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9325;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9326;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9327;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9328;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9329;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9330;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9331;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9332;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9333;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9334;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9335;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9336;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9337;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9338;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9339;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9340;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9341;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9342;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;2.0;GRID_TO_PROVIDER;8;8;DE;
9343;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9344;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;5;0;DE;
9345;2019-04-03;2019-04-03;mFRR;NEG_00_04;3.0;489.0;GRID_TO_PROVIDER;6;0;DE;
