,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
143514,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,8,0,DE,
143515,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,5,0,DE,
143516,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,19,0,DE,
143517,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,5,0,DE,
143518,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,9,0,DE,
143519,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,6,0,DE,
143520,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,8,0,DE,
143521,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,250.0,GRID_TO_PROVIDER,9,0,DE,
143522,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,12.0,PROVIDER_TO_GRID,5,5,DE,
143523,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,248.0,GRID_TO_PROVIDER,5,0,DE,
143524,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,248.0,GRID_TO_PROVIDER,5,0,DE,
143525,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,248.0,GRID_TO_PROVIDER,5,0,DE,
143526,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,272.0,GRID_TO_PROVIDER,5,0,DE,
143527,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,248.0,GRID_TO_PROVIDER,10,0,DE,
143528,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,45.6,GRID_TO_PROVIDER,5,5,DE,
143529,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,55.6,GRID_TO_PROVIDER,5,5,DE,
143530,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,70.6,GRID_TO_PROVIDER,5,5,DE,
143531,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,465.65,GRID_TO_PROVIDER,5,0,DE,
143532,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,5,0,DE,
143533,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,0,DE,
143534,2019-01-31,2019-01-31,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,0,DE,
