;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
52426;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;680.0;GRID_TO_PROVIDER;4;4;DE;
52427;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;19.0;GRID_TO_PROVIDER;5;5;DE;
52428;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;32950.0;GRID_TO_PROVIDER;5;5;DE;
52429;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;32950.0;GRID_TO_PROVIDER;5;5;DE;
52430;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;96855.0;GRID_TO_PROVIDER;5;5;DE;
52431;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;96855.0;GRID_TO_PROVIDER;5;5;DE;
52432;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;12998.0;GRID_TO_PROVIDER;5;5;DE;
52433;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;96855.0;GRID_TO_PROVIDER;6;6;DE;
52434;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;96855.0;GRID_TO_PROVIDER;5;5;DE;
52435;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;96855.0;GRID_TO_PROVIDER;8;8;DE;
52436;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;12998.0;GRID_TO_PROVIDER;5;5;DE;
52437;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;96855.0;GRID_TO_PROVIDER;5;5;DE;
52438;2019-10-09;2019-10-09;mFRR;NEG_00_04;0.0;56.5;GRID_TO_PROVIDER;5;5;DE;
52439;2019-10-09;2019-10-09;mFRR;NEG_00_04;2.758;2027.969;GRID_TO_PROVIDER;6;6;DE;
52440;2019-10-09;2019-10-09;mFRR;NEG_00_04;3.0;136.0;GRID_TO_PROVIDER;8;8;DE;
52441;2019-10-09;2019-10-09;mFRR;NEG_00_04;3.042;434.748;GRID_TO_PROVIDER;8;8;DE;
