,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
120832,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120833,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,492.4,GRID_TO_PROVIDER,5,0,DE,
120834,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,8,0,DE,
120835,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,5,0,DE,
120836,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,19,0,DE,
120837,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,5,0,DE,
120838,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,9,0,DE,
120839,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,6,0,DE,
120840,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,5,DE,
120841,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,5,DE,
120842,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,5,DE,
120843,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,175.5,GRID_TO_PROVIDER,9,9,DE,
120844,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,188.5,GRID_TO_PROVIDER,5,5,DE,
120845,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,256.3,GRID_TO_PROVIDER,5,5,DE,
120846,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120847,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,5,5,DE,
120848,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,5,5,DE,
120849,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,2,2,DE,
120850,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,120.0,GRID_TO_PROVIDER,5,5,DE,
120851,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,500.0,GRID_TO_PROVIDER,9,0,DE,
120852,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,10.0,GRID_TO_PROVIDER,10,10,DE,
120853,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,10,10,DE,
120854,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,0,DE,
120855,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,0,DE,
120856,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,0,DE,
120857,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,0,DE,
120858,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,5,0,DE,
120859,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,5,0,DE,
120860,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,0,DE,
120861,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,0,DE,
120862,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,800.0,GRID_TO_PROVIDER,5,0,DE,
120863,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,247.07,GRID_TO_PROVIDER,2,2,DE,
120864,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120865,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120866,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120867,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,6,6,DE,
120868,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120869,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120870,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120871,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
120872,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,499.0,GRID_TO_PROVIDER,30,0,DE,
120873,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,499.0,GRID_TO_PROVIDER,15,0,DE,
120874,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,499.0,GRID_TO_PROVIDER,15,0,DE,
120875,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,499.0,GRID_TO_PROVIDER,15,0,DE,
120876,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,136.0,GRID_TO_PROVIDER,8,8,DE,
120877,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,8,6,DE,
120878,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,19.0,PROVIDER_TO_GRID,5,5,DE,
120879,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,800.0,GRID_TO_PROVIDER,5,0,DE,
120880,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120881,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120882,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,10,10,DE,
120883,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120884,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120885,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120886,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120887,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.0,439.0,GRID_TO_PROVIDER,5,5,DE,
120888,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.01,375.0,GRID_TO_PROVIDER,5,5,DE,
120889,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.02,1250.0,GRID_TO_PROVIDER,8,0,DE,
120890,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.151,67.0,GRID_TO_PROVIDER,20,20,DE,
120891,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.231,499.0,GRID_TO_PROVIDER,9,0,DE,
120892,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.262,5.0,GRID_TO_PROVIDER,10,10,DE,
120893,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.309,17.8,GRID_TO_PROVIDER,10,10,DE,
120894,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.361,499.0,GRID_TO_PROVIDER,15,0,DE,
120895,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.4,20.0,GRID_TO_PROVIDER,5,5,DE,
120896,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.546,499.0,GRID_TO_PROVIDER,30,0,DE,
120897,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.641,499.0,GRID_TO_PROVIDER,30,0,DE,
120898,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.652,452.823,GRID_TO_PROVIDER,5,0,DE,
120899,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.707,452.823,GRID_TO_PROVIDER,5,0,DE,
120900,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.74,452.823,GRID_TO_PROVIDER,5,0,DE,
120901,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.743,499.0,GRID_TO_PROVIDER,15,0,DE,
120902,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.75,100.0,GRID_TO_PROVIDER,5,5,DE,
120903,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.75,90.0,GRID_TO_PROVIDER,4,4,DE,
120904,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.75,90.0,GRID_TO_PROVIDER,4,4,DE,
120905,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.799,452.823,GRID_TO_PROVIDER,5,0,DE,
120906,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.799,72.5,GRID_TO_PROVIDER,20,20,DE,
120907,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.842,452.823,GRID_TO_PROVIDER,5,0,DE,
120908,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.857,499.0,GRID_TO_PROVIDER,15,0,DE,
120909,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.867,499.0,GRID_TO_PROVIDER,30,0,DE,
120910,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.883,452.823,GRID_TO_PROVIDER,5,0,DE,
120911,2019-01-26,2019-01-26,mFRR,NEG_00_04,0.904,452.823,GRID_TO_PROVIDER,5,0,DE,
120912,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.0,1.0,PROVIDER_TO_GRID,8,8,DE,
120913,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.0,2.0,GRID_TO_PROVIDER,8,8,DE,
120914,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.0,4.0,PROVIDER_TO_GRID,8,8,DE,
120915,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.0,9.0,PROVIDER_TO_GRID,8,8,DE,
120916,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.0,5.0,GRID_TO_PROVIDER,8,8,DE,
120917,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.027,499.0,GRID_TO_PROVIDER,14,0,DE,
120918,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.18,499.0,GRID_TO_PROVIDER,29,0,DE,
120919,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.244,499.0,GRID_TO_PROVIDER,10,0,DE,
120920,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.331,12.0,PROVIDER_TO_GRID,5,5,DE,
120921,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.447,78.0,GRID_TO_PROVIDER,20,20,DE,
120922,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.646,499.0,GRID_TO_PROVIDER,15,0,DE,
120923,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.855,12.5,GRID_TO_PROVIDER,20,20,DE,
120924,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.9,120.0,GRID_TO_PROVIDER,5,5,DE,
120925,2019-01-26,2019-01-26,mFRR,NEG_00_04,1.999,50.0,GRID_TO_PROVIDER,8,8,DE,
120926,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.0,110.0,GRID_TO_PROVIDER,5,5,DE,
120927,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.0,16.0,PROVIDER_TO_GRID,18,18,DE,
120928,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.095,83.5,GRID_TO_PROVIDER,20,20,DE,
120929,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.25,62.5,GRID_TO_PROVIDER,5,5,DE,
120930,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.499,75.0,GRID_TO_PROVIDER,5,5,DE,
120931,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.67,177.0,GRID_TO_PROVIDER,6,6,DE,
120932,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.699,25.4,GRID_TO_PROVIDER,20,20,DE,
120933,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.744,89.0,GRID_TO_PROVIDER,20,20,DE,
120934,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.747,87.5,GRID_TO_PROVIDER,5,5,DE,
120935,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.75,100.0,GRID_TO_PROVIDER,30,30,DE,
120936,2019-01-26,2019-01-26,mFRR,NEG_00_04,2.75,101.0,GRID_TO_PROVIDER,16,16,DE,
120937,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.0,100.0,GRID_TO_PROVIDER,5,5,DE,
120938,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.247,112.5,GRID_TO_PROVIDER,5,5,DE,
120939,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.448,20.0,GRID_TO_PROVIDER,20,20,DE,
120940,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.497,125.0,GRID_TO_PROVIDER,5,5,DE,
120941,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.747,137.5,GRID_TO_PROVIDER,5,5,DE,
120942,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120943,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120944,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,9,9,DE,
120945,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120946,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120947,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120948,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120949,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120950,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120951,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120952,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120953,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120954,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120955,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120956,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120957,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120958,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120959,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120960,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120961,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120962,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120963,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
120964,2019-01-26,2019-01-26,mFRR,NEG_00_04,3.9,0.0,PROVIDER_TO_GRID,5,5,DE,
