,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
32467,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,488.0,GRID_TO_PROVIDER,5,5,DE,
32468,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,488.0,GRID_TO_PROVIDER,5,5,DE,
32469,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,488.0,GRID_TO_PROVIDER,10,10,DE,
32470,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,488.0,GRID_TO_PROVIDER,8,8,DE,
32471,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,5,5,DE,
32472,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,5,5,DE,
32473,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,5,DE,
32474,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,5,DE,
32475,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,800.0,GRID_TO_PROVIDER,5,5,DE,
32476,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,800.0,GRID_TO_PROVIDER,5,5,DE,
32477,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,5,DE,
32478,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,5,DE,
32479,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,8,8,DE,
32480,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,495.0,GRID_TO_PROVIDER,5,5,DE,
32481,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,5,DE,
32482,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,645.0,GRID_TO_PROVIDER,5,5,DE,
32483,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,488.0,GRID_TO_PROVIDER,5,5,DE,
32484,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,800.0,GRID_TO_PROVIDER,5,5,DE,
32485,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,800.0,GRID_TO_PROVIDER,5,5,DE,
32486,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,5,DE,
32487,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,990.0,GRID_TO_PROVIDER,5,5,DE,
32488,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,4,4,DE,
32489,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,1,1,DE,
32490,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,1,1,DE,
32491,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,700.0,GRID_TO_PROVIDER,7,7,DE,
32492,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.0,1.0,PROVIDER_TO_GRID,5,5,DE,
32493,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.014,249.0,GRID_TO_PROVIDER,30,30,DE,
32494,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.115,259.0,GRID_TO_PROVIDER,29,29,DE,
32495,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.129,269.0,GRID_TO_PROVIDER,4,4,DE,
32496,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.561,49.126,GRID_TO_PROVIDER,5,5,DE,
32497,2019-01-08,2019-01-08,mFRR,NEG_00_04,0.928,40.939,GRID_TO_PROVIDER,5,5,DE,
32498,2019-01-08,2019-01-08,mFRR,NEG_00_04,1.046,40.939,GRID_TO_PROVIDER,5,5,DE,
32499,2019-01-08,2019-01-08,mFRR,NEG_00_04,1.155,40.939,GRID_TO_PROVIDER,5,5,DE,
32500,2019-01-08,2019-01-08,mFRR,NEG_00_04,1.26,40.939,GRID_TO_PROVIDER,5,5,DE,
32501,2019-01-08,2019-01-08,mFRR,NEG_00_04,2.0,8.0,GRID_TO_PROVIDER,8,8,DE,
32502,2019-01-08,2019-01-08,mFRR,NEG_00_04,2.4,150.0,GRID_TO_PROVIDER,4,4,DE,
32503,2019-01-08,2019-01-08,mFRR,NEG_00_04,2.45,150.0,GRID_TO_PROVIDER,2,2,DE,
32504,2019-01-08,2019-01-08,mFRR,NEG_00_04,2.5,150.0,GRID_TO_PROVIDER,7,7,DE,
32505,2019-01-08,2019-01-08,mFRR,NEG_00_04,2.847,517.491,GRID_TO_PROVIDER,9,9,DE,
32506,2019-01-08,2019-01-08,mFRR,NEG_00_04,3.0,1.0,GRID_TO_PROVIDER,8,8,DE,
32507,2019-01-08,2019-01-08,mFRR,NEG_00_04,4.0,200.0,GRID_TO_PROVIDER,6,6,DE,
32508,2019-01-08,2019-01-08,mFRR,NEG_00_04,4.0,3.0,PROVIDER_TO_GRID,8,8,DE,
