,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
68234,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,15,15,DE,
68235,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,15,15,DE,
68236,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,299.0,GRID_TO_PROVIDER,15,15,DE,
68237,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,7,7,DE,
68238,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
68239,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
68240,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,5,DE,
68241,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,5,DE,
68242,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,130.0,GRID_TO_PROVIDER,5,5,DE,
68243,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,175.5,GRID_TO_PROVIDER,9,9,DE,
68244,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,188.5,GRID_TO_PROVIDER,5,5,DE,
68245,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,256.3,GRID_TO_PROVIDER,5,5,DE,
68246,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,257.0,GRID_TO_PROVIDER,5,5,DE,
68247,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,8,8,DE,
68248,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,8,8,DE,
68249,2019-01-15,2019-01-15,mFRR,NEG_00_04,0.0,447.0,GRID_TO_PROVIDER,5,5,DE,
