time [s];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];Solar AEP costs [EUR];Solar Marktprämie [EUR];Wind offshore AEP costs [EUR];Wind offshore Marktprämie [EUR];Wind onshore AEP costs [EUR];Wind onshore Marktprämie [EUR];Aluminium AEP costs [EUR];Steel AEP costs [EUR];Cement AEP costs [EUR];Paper AEP costs [EUR];Chlorine AEP costs [EUR];Gas AEP costs [EUR];
840;0.0;-14.174362891743398;0.0;-35.48690442154664;0.0;0.0;0.0;0.0;2.5035978472244316;-0.0;0.0;-1.4589738180164615e-07;1354.6930094730674;-2.6261495551098687e-06;6730.342840769193;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
1740;0.0;-48.6497147600721;0.0;362.16943198308104;0.0;0.0;0.0;0.0;-7.444430738581052;0.0;0.0;-3.607767109060282e-07;725.1004074190007;1.0823334139680134e-06;5764.612250348497;0.0;0.0;0.0;0.0;0.0;0.0
2640;1.0043012196317689;-36.59712400303768;30.12903658895307;689.7362404240395;0.0;0.0;0.0;0.0;-20.225012255802547;0.0;0.0;-1.0119733711437136e-06;723.5022642085011;1.8215539088302482e-05;5976.235313310748;0.0;0.0;-101.7930448299826;-44.255729099264904;-172.11480247259306;-770.5309199417105
3540;3.375757758533979e-05;-26.431912967097237;0.0010127273275601938;792.9573890129172;0.0;0.0;0.0;0.0;-30;0.0;0.0;1.4999977793195285e-06;689.9412566975009;2.250017132610083e-06;6058.257494237749;0.0;0.0;-570.6630715677023;-264.83701968681123;-964.7175947367892;-964.7175947367892
4440;-1.067357625414248e-10;-44.077831195681945;-3.202072876242744e-09;1763.1132478272777;0.0;0.0;0.0;0.0;-37.03660256505359;0.0;0.0;-3.0000046535722837e-06;653.4122689255008;-1.899996277634633e-05;6185.231331799752;0.0;0.0;-790.9203131399096;-348.013140024684;-1395.3333333269193;-1607.265858995764
5340;2.6969341361109824e-16;-60.33104336931278;8.090802408332947e-15;3619.8626021587665;0.0;0.0;0.0;0.0;-17.532747956824664;0.0;0.0;2.2570106932447136e-06;654.5537997255008;-2.1441587473237466e-05;6393.643563063507;0.0;0.0;-470.8354702817885;-191.1788855445106;-787.3208340053728;-1233.414822339662
6240;-5.882320477196315e-22;-86.15648699293594;-1.764696143158895e-20;5169.3892195761555;0.0;0.0;0.0;0.0;-13.457784391523106;0.0;0.0;-16.992324240203533;655.4670244560009;-16.992321183040712;6542.4515670096;0.0;0.0;-100.81490971431145;-43.820209380737936;-157.28763600695274;-211.6185589095965
7140;1.1226090388949123e-27;-110.52617916046219;3.367827116684737e-26;7736.832541232353;0.0;0.0;0.0;0.0;-42.70141499255462;0.0;0.0;-306.27454240301233;655.6801102053344;-306.2745502994529;6475.704318115745;0.0;0.0;-667.8633156252909;-301.78255652648494;-1048.5363250959483;-1151.9449190523144
8040;1.5894735133862734;-85.5232661926006;47.6842054015882;6841.861295408051;0.0;0.0;0.0;0.0;-3.359448784942799;0.0;0.0;-382.299992591864;588.0024943034896;-379.9669276816378;6178.339521600233;0.0;0.0;-231.28516092872985;-104.16055925065314;-398.4168261189318;-468.08251745580276
8940;1.5180305575382245e-05;-122.45587229632824;0.0004554091672614674;9796.46978370626;0.0;0.0;0.0;0.0;-42.86702853922718;0.0;0.0;-500.1417652030691;547.9652574797672;-492.09876292100785;6504.210984762078;0.0;0.0;-639.8442001540192;-283.3085887178964;-1042.4051337003373;-1246.9280294060613
9840;-5.923078304468713e-11;-51.187915644626656;-1.7769234913406142e-09;4606.912408016399;0.0;0.0;0.0;0.0;-42.65450122637693;0.0;0.0;-2122.86634319334;545.4082283188341;-1724.9986074779488;6595.128179700583;0.0;0.0;-926.2273920624651;-367.8125110191378;-1651.5917066517152;-3568.837030999459
10740;1.6510733700706727e-16;-36.390505471102166;4.953220110212018e-15;3275.145492399195;0.0;0.0;0.0;0.0;-60.4113934346774;0.0;0.0;-3116.4957474362204;568.7106784975006;-2393.2551190915196;6677.364415582245;0.0;0.0;-1281.8376320086052;-509.2255832107957;-2305.1053593484835;-5099.34691183751
11640;5.824143480040693;-187.67371082839915;349.44860880244164;18767.371082839916;0.0;0.0;0.0;0.0;-100;0.0;0.0;-1261.4794789173873;602.0430288360265;-1402.8248455995406;6685.896549596801;0.0;0.0;-413.04203858978735;-172.82047200234115;-727.7776193522188;-1321.0603420841924
12540;4.262311883091876;-104.69901927145838;255.73871298551256;9422.91173443125;0.0;0.0;0.0;0.0;-10.61404886603981;0.0;0.0;-248.13657855820784;607.1441736977032;-257.04574875328285;6251.58716722897;0.0;0.0;-109.16016172529099;-47.020778784198654;-190.51079941158838;-251.76139798259692
13440;4.0706565378922295e-05;-107.22959213223005;0.002442393922735337;9650.663291900706;0.0;0.0;0.0;0.0;-18.76546171079761;0.0;0.0;-153.3833227976247;616.8832810630006;-153.38332710899837;6714.07407388967;0.0;0.0;-160.64163368801576;-70.7029699446537;-271.0125918241292;-321.3807201414551
14340;-1.588298339358391e-10;-84.97909166242657;-9.529790036150351e-09;6798.327332994126;0.0;0.0;0.0;0.0;-7.9350900048975035;0.0;0.0;-405.2837512439426;614.6002193725008;-405.2837637560486;6527.544477096968;0.0;0.0;-237.8780657697697;-105.3287819876511;-408.80638381378066;-469.1932900208897
