,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
54070,2019-01-15,2019-01-15,aFRR,NEG_00_04,0.0,79.0,GRID_TO_PROVIDER,10,10,DE,
54071,2019-01-15,2019-01-15,aFRR,NEG_00_04,0.0,120.0,GRID_TO_PROVIDER,40,40,DE,
54072,2019-01-15,2019-01-15,aFRR,NEG_00_04,3.0,21.0,GRID_TO_PROVIDER,10,10,DE,
54073,2019-01-15,2019-01-15,aFRR,NEG_00_04,4.0,200.0,GRID_TO_PROVIDER,5,5,DE,
54074,2019-01-15,2019-01-15,aFRR,NEG_00_04,4.0,19.0,GRID_TO_PROVIDER,10,10,DE,
54075,2019-01-15,2019-01-15,aFRR,NEG_00_04,9.0,9.0,GRID_TO_PROVIDER,5,5,DE,
54076,2019-01-15,2019-01-15,aFRR,NEG_00_04,10.25,25.0,GRID_TO_PROVIDER,5,5,DE,
54077,2019-01-15,2019-01-15,aFRR,NEG_00_04,12.6,25.0,GRID_TO_PROVIDER,17,17,DE,
54078,2019-01-15,2019-01-15,aFRR,NEG_00_04,13.32,140.0,GRID_TO_PROVIDER,10,10,AT,
54079,2019-01-15,2019-01-15,aFRR,NEG_00_04,14.2,25.0,GRID_TO_PROVIDER,10,10,DE,
54080,2019-01-15,2019-01-15,aFRR,NEG_00_04,15.35,5.0,PROVIDER_TO_GRID,5,5,DE,
54081,2019-01-15,2019-01-15,aFRR,NEG_00_04,15.65,148.21,GRID_TO_PROVIDER,6,6,DE,
54082,2019-01-15,2019-01-15,aFRR,NEG_00_04,16.0,11.0,PROVIDER_TO_GRID,5,5,DE,
54083,2019-01-15,2019-01-15,aFRR,NEG_00_04,16.49,25.0,GRID_TO_PROVIDER,2,2,DE,
54084,2019-01-15,2019-01-15,aFRR,NEG_00_04,17.73,11.333,PROVIDER_TO_GRID,5,5,DE,
54085,2019-01-15,2019-01-15,aFRR,NEG_00_04,20.0,18.01,GRID_TO_PROVIDER,5,5,DE,
54086,2019-01-15,2019-01-15,aFRR,NEG_00_04,20.1,17.667,PROVIDER_TO_GRID,5,5,DE,
54087,2019-01-15,2019-01-15,aFRR,NEG_00_04,22.48,24.0,PROVIDER_TO_GRID,5,5,DE,
54088,2019-01-15,2019-01-15,aFRR,NEG_00_04,23.16,100.0,GRID_TO_PROVIDER,5,5,AT,
54089,2019-01-15,2019-01-15,aFRR,NEG_00_04,26.0,17.0,PROVIDER_TO_GRID,5,5,DE,
54090,2019-01-15,2019-01-15,aFRR,NEG_00_04,27.59,70.0,GRID_TO_PROVIDER,5,5,DE,
54091,2019-01-15,2019-01-15,aFRR,NEG_00_04,27.59,70.0,GRID_TO_PROVIDER,5,5,DE,
54092,2019-01-15,2019-01-15,aFRR,NEG_00_04,30.81,11.87,PROVIDER_TO_GRID,5,5,DE,
54093,2019-01-15,2019-01-15,aFRR,NEG_00_04,30.9,8.53,GRID_TO_PROVIDER,5,5,DE,
54094,2019-01-15,2019-01-15,aFRR,NEG_00_04,30.94,107.97,GRID_TO_PROVIDER,8,7,DE,
54095,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.26,8.561,GRID_TO_PROVIDER,5,5,DE,
54096,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.32,11.952,PROVIDER_TO_GRID,5,5,DE,
54097,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.63,8.593,GRID_TO_PROVIDER,5,5,DE,
54098,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.84,12.033,PROVIDER_TO_GRID,5,5,DE,
54099,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.85,3.5,PROVIDER_TO_GRID,5,5,DE,
54100,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.92,51.0,GRID_TO_PROVIDER,5,5,AT,
54101,2019-01-15,2019-01-15,aFRR,NEG_00_04,31.99,8.624,GRID_TO_PROVIDER,5,5,DE,
54102,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.08,3.552,PROVIDER_TO_GRID,5,5,DE,
54103,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.31,3.604,PROVIDER_TO_GRID,5,5,DE,
54104,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.35,12.115,PROVIDER_TO_GRID,5,5,DE,
54105,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.36,8.655,GRID_TO_PROVIDER,5,5,DE,
54106,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.54,3.657,PROVIDER_TO_GRID,5,5,DE,
54107,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.72,8.687,GRID_TO_PROVIDER,5,5,DE,
54108,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.77,3.709,PROVIDER_TO_GRID,5,5,DE,
54109,2019-01-15,2019-01-15,aFRR,NEG_00_04,32.86,12.197,PROVIDER_TO_GRID,5,5,DE,
54110,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.0,3.761,PROVIDER_TO_GRID,5,5,DE,
54111,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.09,8.718,GRID_TO_PROVIDER,5,5,DE,
54112,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.24,3.813,PROVIDER_TO_GRID,5,5,DE,
54113,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.38,12.279,PROVIDER_TO_GRID,5,5,DE,
54114,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.4,65.0,GRID_TO_PROVIDER,6,6,AT,
54115,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.45,8.749,GRID_TO_PROVIDER,5,5,DE,
54116,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.47,3.865,PROVIDER_TO_GRID,5,5,DE,
54117,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.7,3.917,PROVIDER_TO_GRID,5,5,DE,
54118,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.82,8.781,GRID_TO_PROVIDER,5,5,DE,
54119,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.89,12.36,PROVIDER_TO_GRID,5,5,DE,
54120,2019-01-15,2019-01-15,aFRR,NEG_00_04,33.93,3.97,PROVIDER_TO_GRID,5,5,DE,
54121,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.16,4.022,PROVIDER_TO_GRID,5,5,DE,
54122,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.18,8.812,GRID_TO_PROVIDER,5,5,DE,
54123,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.39,4.074,PROVIDER_TO_GRID,5,5,DE,
54124,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.4,12.442,PROVIDER_TO_GRID,5,5,DE,
54125,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.55,8.843,GRID_TO_PROVIDER,5,5,DE,
54126,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.62,4.126,PROVIDER_TO_GRID,5,5,DE,
54127,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.66,50.0,GRID_TO_PROVIDER,9,9,DE,
54128,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.8,17.0,PROVIDER_TO_GRID,5,5,DE,
54129,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.83,17.143,PROVIDER_TO_GRID,5,5,DE,
54130,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.85,4.178,PROVIDER_TO_GRID,5,5,DE,
54131,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.86,17.286,PROVIDER_TO_GRID,5,5,DE,
54132,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.89,17.429,PROVIDER_TO_GRID,5,5,DE,
54133,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.91,17.571,PROVIDER_TO_GRID,5,5,DE,
54134,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.91,12.524,PROVIDER_TO_GRID,5,5,DE,
54135,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.91,8.875,GRID_TO_PROVIDER,5,5,DE,
54136,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.94,17.714,PROVIDER_TO_GRID,5,5,DE,
54137,2019-01-15,2019-01-15,aFRR,NEG_00_04,34.97,17.857,PROVIDER_TO_GRID,5,5,DE,
