,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
113952,2019-01-31,2019-01-31,aFRR,NEG_00_04,4.66,42.0,GRID_TO_PROVIDER,9,9,DE,
113953,2019-01-31,2019-01-31,aFRR,NEG_00_04,5.0,11.0,PROVIDER_TO_GRID,5,5,DE,
113954,2019-01-31,2019-01-31,aFRR,NEG_00_04,5.08,37.5,GRID_TO_PROVIDER,6,6,DE,
113955,2019-01-31,2019-01-31,aFRR,NEG_00_04,5.3,50.0,GRID_TO_PROVIDER,5,5,DE,
113956,2019-01-31,2019-01-31,aFRR,NEG_00_04,6.0,39.0,GRID_TO_PROVIDER,5,5,DE,
113957,2019-01-31,2019-01-31,aFRR,NEG_00_04,7.0,34.0,GRID_TO_PROVIDER,5,5,DE,
113958,2019-01-31,2019-01-31,aFRR,NEG_00_04,7.01,49.0,GRID_TO_PROVIDER,5,5,DE,
113959,2019-01-31,2019-01-31,aFRR,NEG_00_04,7.56,100.0,GRID_TO_PROVIDER,5,5,AT,
113960,2019-01-31,2019-01-31,aFRR,NEG_00_04,9.0,22.0,PROVIDER_TO_GRID,5,5,DE,
113961,2019-01-31,2019-01-31,aFRR,NEG_00_04,9.3,10.0,GRID_TO_PROVIDER,5,5,DE,
113962,2019-01-31,2019-01-31,aFRR,NEG_00_04,11.1,10.01,GRID_TO_PROVIDER,5,5,DE,
113963,2019-01-31,2019-01-31,aFRR,NEG_00_04,11.1,10.01,GRID_TO_PROVIDER,5,5,DE,
113964,2019-01-31,2019-01-31,aFRR,NEG_00_04,12.0,5.0,GRID_TO_PROVIDER,5,5,DE,
113965,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.0,33.0,PROVIDER_TO_GRID,5,5,DE,
113966,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.0,14.0,GRID_TO_PROVIDER,15,15,DE,
113967,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113968,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113969,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113970,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113971,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113972,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113973,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113974,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
113975,2019-01-31,2019-01-31,aFRR,NEG_00_04,14.4,8.0,GRID_TO_PROVIDER,5,5,DE,
