,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
30406,2019-01-09,2019-01-09,aFRR,NEG_00_04,0.0,120.0,GRID_TO_PROVIDER,40,40,DE,
30407,2019-01-09,2019-01-09,aFRR,NEG_00_04,0.0,152.4,GRID_TO_PROVIDER,4,4,DE,
30408,2019-01-09,2019-01-09,aFRR,NEG_00_04,0.0,250.0,GRID_TO_PROVIDER,5,5,DE,
30409,2019-01-09,2019-01-09,aFRR,NEG_00_04,0.0,250.0,GRID_TO_PROVIDER,5,5,DE,
30410,2019-01-09,2019-01-09,aFRR,NEG_00_04,0.75,309.75,GRID_TO_PROVIDER,4,4,DE,
30411,2019-01-09,2019-01-09,aFRR,NEG_00_04,4.0,200.0,GRID_TO_PROVIDER,5,5,DE,
30412,2019-01-09,2019-01-09,aFRR,NEG_00_04,4.91,312.5,GRID_TO_PROVIDER,7,7,DE,
30413,2019-01-09,2019-01-09,aFRR,NEG_00_04,11.0,6.0,PROVIDER_TO_GRID,5,5,DE,
30414,2019-01-09,2019-01-09,aFRR,NEG_00_04,15.0,18.01,GRID_TO_PROVIDER,5,5,DE,
30415,2019-01-09,2019-01-09,aFRR,NEG_00_04,17.32,46.8,GRID_TO_PROVIDER,7,7,DE,
30416,2019-01-09,2019-01-09,aFRR,NEG_00_04,17.6,140.0,GRID_TO_PROVIDER,5,5,AT,
30417,2019-01-09,2019-01-09,aFRR,NEG_00_04,18.4,140.0,GRID_TO_PROVIDER,5,5,AT,
30418,2019-01-09,2019-01-09,aFRR,NEG_00_04,20.0,41.0,GRID_TO_PROVIDER,5,5,DE,
30419,2019-01-09,2019-01-09,aFRR,NEG_00_04,22.0,9.0,PROVIDER_TO_GRID,5,5,DE,
30420,2019-01-09,2019-01-09,aFRR,NEG_00_04,28.0,34.0,GRID_TO_PROVIDER,5,5,DE,
30421,2019-01-09,2019-01-09,aFRR,NEG_00_04,30.0,210.0,GRID_TO_PROVIDER,7,7,DE,
30422,2019-01-09,2019-01-09,aFRR,NEG_00_04,30.72,120.0,GRID_TO_PROVIDER,3,3,AT,
30423,2019-01-09,2019-01-09,aFRR,NEG_00_04,30.94,50.0,GRID_TO_PROVIDER,9,9,DE,
30424,2019-01-09,2019-01-09,aFRR,NEG_00_04,32.35,15.0,GRID_TO_PROVIDER,5,5,DE,
30425,2019-01-09,2019-01-09,aFRR,NEG_00_04,33.0,12.0,PROVIDER_TO_GRID,5,5,DE,
30426,2019-01-09,2019-01-09,aFRR,NEG_00_04,34.04,8.75,GRID_TO_PROVIDER,5,5,DE,
30427,2019-01-09,2019-01-09,aFRR,NEG_00_04,35.73,2.5,GRID_TO_PROVIDER,5,5,DE,
30428,2019-01-09,2019-01-09,aFRR,NEG_00_04,35.96,51.0,GRID_TO_PROVIDER,5,5,AT,
30429,2019-01-09,2019-01-09,aFRR,NEG_00_04,37.41,3.75,PROVIDER_TO_GRID,5,5,DE,
30430,2019-01-09,2019-01-09,aFRR,NEG_00_04,37.6,65.0,GRID_TO_PROVIDER,7,7,AT,
30431,2019-01-09,2019-01-09,aFRR,NEG_00_04,39.1,10.0,PROVIDER_TO_GRID,5,5,DE,
30432,2019-01-09,2019-01-09,aFRR,NEG_00_04,40.0,10.0,PROVIDER_TO_GRID,20,20,DE,
30433,2019-01-09,2019-01-09,aFRR,NEG_00_04,40.0,18.02,GRID_TO_PROVIDER,5,5,DE,
30434,2019-01-09,2019-01-09,aFRR,NEG_00_04,40.0,12.0,PROVIDER_TO_GRID,20,20,DE,
30435,2019-01-09,2019-01-09,aFRR,NEG_00_04,41.24,5.08,PROVIDER_TO_GRID,5,5,DE,
30436,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.0,72.0,GRID_TO_PROVIDER,5,5,DE,
30437,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.08,72.0,GRID_TO_PROVIDER,5,5,DE,
30438,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.17,72.0,GRID_TO_PROVIDER,5,5,DE,
30439,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.25,72.0,GRID_TO_PROVIDER,5,5,DE,
30440,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.34,72.0,GRID_TO_PROVIDER,5,5,DE,
30441,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.37,183.34,GRID_TO_PROVIDER,7,7,DE,
30442,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.42,72.0,GRID_TO_PROVIDER,5,5,DE,
30443,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.5,72.0,GRID_TO_PROVIDER,5,5,DE,
30444,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.59,72.0,GRID_TO_PROVIDER,5,5,DE,
30445,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.67,72.0,GRID_TO_PROVIDER,5,5,DE,
30446,2019-01-09,2019-01-09,aFRR,NEG_00_04,43.75,72.0,GRID_TO_PROVIDER,5,5,DE,
