,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
102928,2019-01-28,2019-01-28,aFRR,NEG_00_04,0.0,120.0,GRID_TO_PROVIDER,40,40,DE,
102929,2019-01-28,2019-01-28,aFRR,NEG_00_04,0.0,42.0,GRID_TO_PROVIDER,4,4,DE,
102930,2019-01-28,2019-01-28,aFRR,NEG_00_04,0.0,14.0,GRID_TO_PROVIDER,15,15,DE,
102931,2019-01-28,2019-01-28,aFRR,NEG_00_04,0.0,37.5,GRID_TO_PROVIDER,7,7,DE,
102932,2019-01-28,2019-01-28,aFRR,NEG_00_04,1.0,34.0,GRID_TO_PROVIDER,5,5,DE,
102933,2019-01-28,2019-01-28,aFRR,NEG_00_04,1.0,39.0,GRID_TO_PROVIDER,5,5,DE,
102934,2019-01-28,2019-01-28,aFRR,NEG_00_04,1.8,138.14,GRID_TO_PROVIDER,8,8,DE,
102935,2019-01-28,2019-01-28,aFRR,NEG_00_04,1.96,100.0,GRID_TO_PROVIDER,3,3,AT,
102936,2019-01-28,2019-01-28,aFRR,NEG_00_04,3.97,145.0,GRID_TO_PROVIDER,5,5,DE,
102937,2019-01-28,2019-01-28,aFRR,NEG_00_04,4.0,5.0,GRID_TO_PROVIDER,5,5,DE,
102938,2019-01-28,2019-01-28,aFRR,NEG_00_04,5.0,11.0,PROVIDER_TO_GRID,5,5,DE,
102939,2019-01-28,2019-01-28,aFRR,NEG_00_04,7.01,70.01,GRID_TO_PROVIDER,5,5,DE,
102940,2019-01-28,2019-01-28,aFRR,NEG_00_04,7.01,70.01,GRID_TO_PROVIDER,5,5,DE,
102941,2019-01-28,2019-01-28,aFRR,NEG_00_04,8.0,6.0,PROVIDER_TO_GRID,5,5,DE,
102942,2019-01-28,2019-01-28,aFRR,NEG_00_04,9.0,22.0,PROVIDER_TO_GRID,5,5,DE,
102943,2019-01-28,2019-01-28,aFRR,NEG_00_04,10.97,11.0,PROVIDER_TO_GRID,5,5,DE,
102944,2019-01-28,2019-01-28,aFRR,NEG_00_04,12.0,140.0,GRID_TO_PROVIDER,5,5,AT,
102945,2019-01-28,2019-01-28,aFRR,NEG_00_04,12.0,2.0,PROVIDER_TO_GRID,5,5,DE,
102946,2019-01-28,2019-01-28,aFRR,NEG_00_04,12.0,17.0,PROVIDER_TO_GRID,20,20,DE,
102947,2019-01-28,2019-01-28,aFRR,NEG_00_04,12.0,15.0,PROVIDER_TO_GRID,20,20,DE,
102948,2019-01-28,2019-01-28,aFRR,NEG_00_04,14.0,33.0,PROVIDER_TO_GRID,5,5,DE,
102949,2019-01-28,2019-01-28,aFRR,NEG_00_04,14.0,11.0,PROVIDER_TO_GRID,5,5,DE,
102950,2019-01-28,2019-01-28,aFRR,NEG_00_04,14.0,40.01,GRID_TO_PROVIDER,5,5,DE,
102951,2019-01-28,2019-01-28,aFRR,NEG_00_04,14.21,23.0,PROVIDER_TO_GRID,5,5,DE,
102952,2019-01-28,2019-01-28,aFRR,NEG_00_04,16.8,65.0,GRID_TO_PROVIDER,6,6,AT,
102953,2019-01-28,2019-01-28,aFRR,NEG_00_04,17.45,35.0,PROVIDER_TO_GRID,5,5,DE,
102954,2019-01-28,2019-01-28,aFRR,NEG_00_04,17.95,25.0,PROVIDER_TO_GRID,20,20,DE,
102955,2019-01-28,2019-01-28,aFRR,NEG_00_04,17.99,49.0,GRID_TO_PROVIDER,10,10,DE,
102956,2019-01-28,2019-01-28,aFRR,NEG_00_04,18.0,1.0,GRID_TO_PROVIDER,5,5,DE,
102957,2019-01-28,2019-01-28,aFRR,NEG_00_04,18.52,12.29,PROVIDER_TO_GRID,5,5,DE,
102958,2019-01-28,2019-01-28,aFRR,NEG_00_04,18.62,24.5,PROVIDER_TO_GRID,5,5,DE,
102959,2019-01-28,2019-01-28,aFRR,NEG_00_04,19.03,23.929,PROVIDER_TO_GRID,5,5,DE,
102960,2019-01-28,2019-01-28,aFRR,NEG_00_04,19.45,23.357,PROVIDER_TO_GRID,5,5,DE,
102961,2019-01-28,2019-01-28,aFRR,NEG_00_04,19.87,22.786,PROVIDER_TO_GRID,5,5,DE,
102962,2019-01-28,2019-01-28,aFRR,NEG_00_04,20.0,40.02,GRID_TO_PROVIDER,5,5,DE,
102963,2019-01-28,2019-01-28,aFRR,NEG_00_04,20.0,60.0,GRID_TO_PROVIDER,5,5,DE,
102964,2019-01-28,2019-01-28,aFRR,NEG_00_04,20.0,50.0,GRID_TO_PROVIDER,6,6,DE,
102965,2019-01-28,2019-01-28,aFRR,NEG_00_04,20.0,60.0,GRID_TO_PROVIDER,5,5,DE,
102966,2019-01-28,2019-01-28,aFRR,NEG_00_04,20.28,22.214,PROVIDER_TO_GRID,5,5,DE,
102967,2019-01-28,2019-01-28,aFRR,NEG_00_04,20.7,21.643,PROVIDER_TO_GRID,5,5,DE,
102968,2019-01-28,2019-01-28,aFRR,NEG_00_04,21.12,21.071,PROVIDER_TO_GRID,5,5,DE,
102969,2019-01-28,2019-01-28,aFRR,NEG_00_04,21.53,20.5,PROVIDER_TO_GRID,5,5,DE,
102970,2019-01-28,2019-01-28,aFRR,NEG_00_04,21.72,22.35,PROVIDER_TO_GRID,5,5,DE,
102971,2019-01-28,2019-01-28,aFRR,NEG_00_04,21.8,20.0,PROVIDER_TO_GRID,20,20,DE,
102972,2019-01-28,2019-01-28,aFRR,NEG_00_04,22.0,16.0,PROVIDER_TO_GRID,6,6,DE,
102973,2019-01-28,2019-01-28,aFRR,NEG_00_04,22.08,21.79,PROVIDER_TO_GRID,5,5,DE,
102974,2019-01-28,2019-01-28,aFRR,NEG_00_04,22.1,30.0,PROVIDER_TO_GRID,20,20,DE,
102975,2019-01-28,2019-01-28,aFRR,NEG_00_04,22.44,21.23,PROVIDER_TO_GRID,5,5,DE,
102976,2019-01-28,2019-01-28,aFRR,NEG_00_04,22.8,20.67,PROVIDER_TO_GRID,5,5,DE,
102977,2019-01-28,2019-01-28,aFRR,NEG_00_04,23.16,20.12,PROVIDER_TO_GRID,5,5,DE,
102978,2019-01-28,2019-01-28,aFRR,NEG_00_04,23.21,10.01,GRID_TO_PROVIDER,5,5,DE,
102979,2019-01-28,2019-01-28,aFRR,NEG_00_04,23.21,10.01,GRID_TO_PROVIDER,5,5,DE,
102980,2019-01-28,2019-01-28,aFRR,NEG_00_04,23.48,19.56,PROVIDER_TO_GRID,5,5,DE,
102981,2019-01-28,2019-01-28,aFRR,NEG_00_04,23.84,19.0,PROVIDER_TO_GRID,5,5,DE,
102982,2019-01-28,2019-01-28,aFRR,NEG_00_04,24.2,18.44,PROVIDER_TO_GRID,5,5,DE,
102983,2019-01-28,2019-01-28,aFRR,NEG_00_04,24.56,17.88,PROVIDER_TO_GRID,5,5,DE,
102984,2019-01-28,2019-01-28,aFRR,NEG_00_04,24.83,27.778,PROVIDER_TO_GRID,20,20,DE,
102985,2019-01-28,2019-01-28,aFRR,NEG_00_04,24.88,17.32,PROVIDER_TO_GRID,5,5,DE,
102986,2019-01-28,2019-01-28,aFRR,NEG_00_04,24.91,33.0,PROVIDER_TO_GRID,20,20,DE,
102987,2019-01-28,2019-01-28,aFRR,NEG_00_04,24.98,11.78,PROVIDER_TO_GRID,5,5,DE,
102988,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.2,30.0,GRID_TO_PROVIDER,5,5,AT,
102989,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.24,16.76,PROVIDER_TO_GRID,5,5,DE,
102990,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.47,11.939,PROVIDER_TO_GRID,5,5,DE,
102991,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.6,16.2,PROVIDER_TO_GRID,5,5,DE,
102992,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.65,15.0,PROVIDER_TO_GRID,20,20,DE,
102993,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.95,12.097,PROVIDER_TO_GRID,5,5,DE,
102994,2019-01-28,2019-01-28,aFRR,NEG_00_04,25.96,15.64,PROVIDER_TO_GRID,5,5,DE,
102995,2019-01-28,2019-01-28,aFRR,NEG_00_04,26.28,15.09,PROVIDER_TO_GRID,5,5,DE,
102996,2019-01-28,2019-01-28,aFRR,NEG_00_04,26.44,12.256,PROVIDER_TO_GRID,5,5,DE,
102997,2019-01-28,2019-01-28,aFRR,NEG_00_04,26.64,14.53,PROVIDER_TO_GRID,5,5,DE,
102998,2019-01-28,2019-01-28,aFRR,NEG_00_04,26.92,12.414,PROVIDER_TO_GRID,5,5,DE,
102999,2019-01-28,2019-01-28,aFRR,NEG_00_04,27.0,13.97,PROVIDER_TO_GRID,5,5,DE,
103000,2019-01-28,2019-01-28,aFRR,NEG_00_04,27.36,13.41,PROVIDER_TO_GRID,5,5,DE,
