;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
111509;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;12.0;PROVIDER_TO_GRID;1;1;AT;
111510;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;38.05;GRID_TO_PROVIDER;3;3;DE;
111511;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;2290.0;GRID_TO_PROVIDER;3;3;DE;
111512;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;7140.0;GRID_TO_PROVIDER;5;5;DE;
111513;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;2290.0;GRID_TO_PROVIDER;3;3;DE;
111514;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;217.98;GRID_TO_PROVIDER;6;6;DE;
111515;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;9878.0;GRID_TO_PROVIDER;3;3;DE;
111516;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;3600.0;GRID_TO_PROVIDER;5;5;DE;
111517;2019-11-29;2019-11-29;aFRR;NEG_00_04;0.0;2496.0;GRID_TO_PROVIDER;10;10;DE;
111518;2019-11-29;2019-11-29;aFRR;NEG_00_04;1.0;13.0;PROVIDER_TO_GRID;5;5;DE;
111519;2019-11-29;2019-11-29;aFRR;NEG_00_04;1.0;20.0;GRID_TO_PROVIDER;5;5;DE;
111520;2019-11-29;2019-11-29;aFRR;NEG_00_04;2.25;72.25;GRID_TO_PROVIDER;5;5;DE;
111521;2019-11-29;2019-11-29;aFRR;NEG_00_04;2.4;1.0;GRID_TO_PROVIDER;6;6;DE;
111522;2019-11-29;2019-11-29;aFRR;NEG_00_04;2.62;3000.0;GRID_TO_PROVIDER;6;6;DE;
111523;2019-11-29;2019-11-29;aFRR;NEG_00_04;3.71;3666.67;GRID_TO_PROVIDER;6;6;DE;
111524;2019-11-29;2019-11-29;aFRR;NEG_00_04;4.0;248.01;GRID_TO_PROVIDER;5;5;DE;
111525;2019-11-29;2019-11-29;aFRR;NEG_00_04;4.79;4333.33;GRID_TO_PROVIDER;5;5;DE;
111526;2019-11-29;2019-11-29;aFRR;NEG_00_04;4.9;3.0;GRID_TO_PROVIDER;5;5;DE;
111527;2019-11-29;2019-11-29;aFRR;NEG_00_04;5.25;92.25;GRID_TO_PROVIDER;5;5;DE;
111528;2019-11-29;2019-11-29;aFRR;NEG_00_04;5.88;5000.0;GRID_TO_PROVIDER;5;5;DE;
111529;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.52;888.0;GRID_TO_PROVIDER;5;5;AT;
111530;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.6;2.0;GRID_TO_PROVIDER;1;1;AT;
111531;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.75;112.25;GRID_TO_PROVIDER;5;5;DE;
111532;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.76;2999.0;GRID_TO_PROVIDER;5;5;AT;
111533;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.76;985.0;GRID_TO_PROVIDER;5;5;AT;
111534;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.8;100.0;GRID_TO_PROVIDER;5;5;AT;
111535;2019-11-29;2019-11-29;aFRR;NEG_00_04;7.96;1555.0;GRID_TO_PROVIDER;5;5;AT;
111536;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.0;480.0;GRID_TO_PROVIDER;5;5;AT;
111537;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.0;37.0;GRID_TO_PROVIDER;5;5;AT;
111538;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.0;118.0;GRID_TO_PROVIDER;2;2;AT;
111539;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.16;3498.0;GRID_TO_PROVIDER;6;6;AT;
111540;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.2;1508.67;GRID_TO_PROVIDER;5;5;AT;
111541;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.2;24.0;GRID_TO_PROVIDER;5;5;DE;
111542;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.28;850.0;GRID_TO_PROVIDER;5;5;AT;
111543;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.4;850.0;GRID_TO_PROVIDER;8;8;AT;
111544;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.4;1462.33;GRID_TO_PROVIDER;5;5;AT;
111545;2019-11-29;2019-11-29;aFRR;NEG_00_04;8.4;73.0;GRID_TO_PROVIDER;6;6;AT;
