,DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,CAPACITY_PRICE_[EUR/MW],ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
11610,2019-01-04,2019-01-04,aFRR,NEG_00_04,0.0,49.0,GRID_TO_PROVIDER,10,10,DE,
11611,2019-01-04,2019-01-04,aFRR,NEG_00_04,0.0,50.0,GRID_TO_PROVIDER,5,5,DE,
11612,2019-01-04,2019-01-04,aFRR,NEG_00_04,1.0,41.0,GRID_TO_PROVIDER,5,5,DE,
11613,2019-01-04,2019-01-04,aFRR,NEG_00_04,1.94,50.0,GRID_TO_PROVIDER,9,9,DE,
11614,2019-01-04,2019-01-04,aFRR,NEG_00_04,2.0,36.0,GRID_TO_PROVIDER,5,5,DE,
11615,2019-01-04,2019-01-04,aFRR,NEG_00_04,2.2,10.0,GRID_TO_PROVIDER,10,10,DE,
11616,2019-01-04,2019-01-04,aFRR,NEG_00_04,3.33,5.0,GRID_TO_PROVIDER,5,5,DE,
11617,2019-01-04,2019-01-04,aFRR,NEG_00_04,4.0,4.0,PROVIDER_TO_GRID,5,5,DE,
11618,2019-01-04,2019-01-04,aFRR,NEG_00_04,7.77,20.1,GRID_TO_PROVIDER,5,5,DE,
11619,2019-01-04,2019-01-04,aFRR,NEG_00_04,7.77,20.1,GRID_TO_PROVIDER,2,2,DE,
11620,2019-01-04,2019-01-04,aFRR,NEG_00_04,7.77,20.1,GRID_TO_PROVIDER,8,8,DE,
11621,2019-01-04,2019-01-04,aFRR,NEG_00_04,8.0,9.0,PROVIDER_TO_GRID,5,5,DE,
11622,2019-01-04,2019-01-04,aFRR,NEG_00_04,9.0,21.0,PROVIDER_TO_GRID,5,5,DE,
11623,2019-01-04,2019-01-04,aFRR,NEG_00_04,9.97,11.0,PROVIDER_TO_GRID,6,6,DE,
11624,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.05,11.063,PROVIDER_TO_GRID,6,6,DE,
11625,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.13,11.125,PROVIDER_TO_GRID,6,6,DE,
11626,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.21,11.188,PROVIDER_TO_GRID,6,6,DE,
11627,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.29,11.25,PROVIDER_TO_GRID,6,6,DE,
11628,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.37,11.313,PROVIDER_TO_GRID,6,6,DE,
11629,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.45,11.375,PROVIDER_TO_GRID,6,6,DE,
11630,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.53,11.438,PROVIDER_TO_GRID,6,6,DE,
11631,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.61,11.5,PROVIDER_TO_GRID,6,6,DE,
11632,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.68,11.563,PROVIDER_TO_GRID,6,6,DE,
11633,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.75,5.0,GRID_TO_PROVIDER,20,20,DE,
11634,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.76,11.625,PROVIDER_TO_GRID,6,6,DE,
11635,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.76,20.5,PROVIDER_TO_GRID,5,5,DE,
11636,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.84,12.0,PROVIDER_TO_GRID,5,5,DE,
11637,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.84,11.688,PROVIDER_TO_GRID,6,6,DE,
11638,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.92,11.75,PROVIDER_TO_GRID,6,6,DE,
11639,2019-01-04,2019-01-04,aFRR,NEG_00_04,10.96,12.091,PROVIDER_TO_GRID,5,5,DE,
11640,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.0,11.813,PROVIDER_TO_GRID,6,6,DE,
11641,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.07,12.182,PROVIDER_TO_GRID,5,5,DE,
11642,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.08,11.875,PROVIDER_TO_GRID,6,6,DE,
11643,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.16,11.938,PROVIDER_TO_GRID,6,6,DE,
11644,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.19,12.273,PROVIDER_TO_GRID,5,5,DE,
11645,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.24,12.0,PROVIDER_TO_GRID,6,6,DE,
11646,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.3,12.364,PROVIDER_TO_GRID,5,5,DE,
11647,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.32,12.063,PROVIDER_TO_GRID,6,6,DE,
11648,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.4,12.125,PROVIDER_TO_GRID,6,6,DE,
11649,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.42,12.455,PROVIDER_TO_GRID,5,5,DE,
11650,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.48,12.188,PROVIDER_TO_GRID,6,6,DE,
11651,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.53,12.545,PROVIDER_TO_GRID,5,5,DE,
11652,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.56,12.25,PROVIDER_TO_GRID,6,6,DE,
11653,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.64,12.313,PROVIDER_TO_GRID,6,6,DE,
11654,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.64,23.37,PROVIDER_TO_GRID,5,5,DE,
11655,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.65,12.636,PROVIDER_TO_GRID,5,5,DE,
11656,2019-01-04,2019-01-04,aFRR,NEG_00_04,11.72,12.375,PROVIDER_TO_GRID,6,6,DE,
