;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
104896;2019-06-29;2019-06-29;aFRR;NEG_00_04;0.0;64.0;GRID_TO_PROVIDER;5;5;DE;
104897;2019-06-29;2019-06-29;aFRR;NEG_00_04;3.32;22.15;GRID_TO_PROVIDER;5;5;DE;
104898;2019-06-29;2019-06-29;aFRR;NEG_00_04;3.33;22.18;GRID_TO_PROVIDER;5;5;DE;
104899;2019-06-29;2019-06-29;aFRR;NEG_00_04;3.33;22.21;GRID_TO_PROVIDER;5;5;DE;
104900;2019-06-29;2019-06-29;aFRR;NEG_00_04;3.92;6.89;GRID_TO_PROVIDER;10;5;AT;
104901;2019-06-29;2019-06-29;aFRR;NEG_00_04;4.2;5.71;GRID_TO_PROVIDER;5;5;AT;
104902;2019-06-29;2019-06-29;aFRR;NEG_00_04;4.49;51.0;GRID_TO_PROVIDER;5;5;DE;
104903;2019-06-29;2019-06-29;aFRR;NEG_00_04;4.52;4.53;GRID_TO_PROVIDER;5;5;AT;
104904;2019-06-29;2019-06-29;aFRR;NEG_00_04;4.8;3.36;GRID_TO_PROVIDER;5;5;AT;
104905;2019-06-29;2019-06-29;aFRR;NEG_00_04;5.12;2.18;GRID_TO_PROVIDER;5;5;AT;
104906;2019-06-29;2019-06-29;aFRR;NEG_00_04;5.4;1.0;GRID_TO_PROVIDER;5;5;AT;
104907;2019-06-29;2019-06-29;aFRR;NEG_00_04;5.4;0.8;GRID_TO_PROVIDER;5;5;AT;
104908;2019-06-29;2019-06-29;aFRR;NEG_00_04;5.6;1.0;GRID_TO_PROVIDER;17;15;AT;
104909;2019-06-29;2019-06-29;aFRR;NEG_00_04;5.68;0.17;PROVIDER_TO_GRID;5;5;AT;
104910;2019-06-29;2019-06-29;aFRR;NEG_00_04;6.0;1.35;PROVIDER_TO_GRID;5;5;AT;
104911;2019-06-29;2019-06-29;aFRR;NEG_00_04;6.32;2.53;PROVIDER_TO_GRID;5;5;AT;
104912;2019-06-29;2019-06-29;aFRR;NEG_00_04;6.6;3.7;PROVIDER_TO_GRID;5;5;AT;
104913;2019-06-29;2019-06-29;aFRR;NEG_00_04;6.88;4.88;PROVIDER_TO_GRID;5;5;AT;
104914;2019-06-29;2019-06-29;aFRR;NEG_00_04;7.16;6.05;PROVIDER_TO_GRID;5;5;AT;
104915;2019-06-29;2019-06-29;aFRR;NEG_00_04;7.48;7.23;PROVIDER_TO_GRID;5;5;AT;
104916;2019-06-29;2019-06-29;aFRR;NEG_00_04;7.8;8.41;PROVIDER_TO_GRID;5;5;AT;
104917;2019-06-29;2019-06-29;aFRR;NEG_00_04;8.08;9.58;PROVIDER_TO_GRID;5;5;AT;
104918;2019-06-29;2019-06-29;aFRR;NEG_00_04;8.4;10.76;PROVIDER_TO_GRID;5;5;AT;
104919;2019-06-29;2019-06-29;aFRR;NEG_00_04;8.68;11.94;PROVIDER_TO_GRID;5;5;AT;
104920;2019-06-29;2019-06-29;aFRR;NEG_00_04;8.96;13.11;PROVIDER_TO_GRID;5;5;AT;
104921;2019-06-29;2019-06-29;aFRR;NEG_00_04;9.24;14.29;PROVIDER_TO_GRID;5;5;AT;
104922;2019-06-29;2019-06-29;aFRR;NEG_00_04;9.6;15.47;PROVIDER_TO_GRID;5;5;AT;
104923;2019-06-29;2019-06-29;aFRR;NEG_00_04;9.88;16.64;PROVIDER_TO_GRID;5;5;AT;
