;DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
89638;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;5425.0;GRID_TO_PROVIDER;5;5;DE;
89639;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3499.0;GRID_TO_PROVIDER;5;5;DE;
89640;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;8000.0;GRID_TO_PROVIDER;5;5;DE;
89641;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;499.0;GRID_TO_PROVIDER;5;5;DE;
89642;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;16.0;PROVIDER_TO_GRID;5;5;DE;
89643;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;4.99;PROVIDER_TO_GRID;9;9;DE;
89644;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;1999.0;GRID_TO_PROVIDER;5;5;DE;
89645;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;2.41;GRID_TO_PROVIDER;9;9;DE;
89646;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;12.39;PROVIDER_TO_GRID;9;9;DE;
89647;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;2999.0;GRID_TO_PROVIDER;5;5;DE;
89648;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;3;3;DE;
89649;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3499.0;GRID_TO_PROVIDER;5;5;DE;
89650;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;9878.0;GRID_TO_PROVIDER;6;6;DE;
89651;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;500.0;GRID_TO_PROVIDER;3;3;DE;
89652;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;8.69;PROVIDER_TO_GRID;9;9;DE;
89653;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3499.0;GRID_TO_PROVIDER;5;5;DE;
89654;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3499.0;GRID_TO_PROVIDER;5;5;DE;
89655;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3999.0;GRID_TO_PROVIDER;6;6;DE;
89656;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;250.0;GRID_TO_PROVIDER;5;5;AT;
89657;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;1.6;PROVIDER_TO_GRID;5;5;AT;
89658;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;10.12;PROVIDER_TO_GRID;1;1;AT;
89659;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;63.0;GRID_TO_PROVIDER;5;5;AT;
89660;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;5425.0;GRID_TO_PROVIDER;9;9;DE;
89661;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;2999.0;GRID_TO_PROVIDER;5;5;DE;
89662;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3499.0;GRID_TO_PROVIDER;5;5;DE;
89663;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;4444.0;GRID_TO_PROVIDER;5;5;DE;
89664;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;3499.0;GRID_TO_PROVIDER;5;5;DE;
89665;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;6.0;PROVIDER_TO_GRID;5;5;DE;
89666;2019-10-24;2019-10-24;aFRR;NEG_00_04;0.0;224.0;GRID_TO_PROVIDER;5;5;AT;
